Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Internet of Intelligent Things: Bringing Artificial Intelligence into Things and Communication Networks","Inter-cooperative Collective Intelligence: Techniques and Applications","","","","10.1007/978-3-642-35016-0_1","Artur ArsénioHugo SerraRui FranciscoFernando NabaisJoão AndradeEduardo Serrano","2014","http://link.springer.com/chapter/10.1007/978-3-642-35016-0_1","Chapter"
"Autonomic Transport Management Systems—Enabler for Smart Cities, Personalized Medicine, Participation and Industry Grid/Industry 4.0","Intelligent Transportation Systems – Problems and Perspectives","","","","10.1007/978-3-319-19150-8_1","Jörn SchlingensiepenFlorin NemtanuRashid MehmoodLee McCluskey","2016","http://link.springer.com/chapter/10.1007/978-3-319-19150-8_1","Chapter"
"Lessons learned in deploying independent living technologies to older adults’ homes","Universal Access in the Information Society","","13","2","10.1007/s10209-013-0308-1","Julie DoyleCatherine BaileyCliodhna Ni ScanaillFlip van den Berg","2014","http://link.springer.com/article/10.1007/s10209-013-0308-1","Article"
"Exploring IoT User Dimensions","Product-Focused Software Process Improvement","","","","10.1007/978-3-319-49094-6_33","Helena H. OlssonJan BoschBrian Katumba","2016","http://link.springer.com/chapter/10.1007/978-3-319-49094-6_33","Chapter"
"A Systematic Literature Review of Agents Applied in Healthcare","Journal of Medical Systems","","40","2","10.1007/s10916-015-0376-2","David IsernAntonio Moreno","2015","http://link.springer.com/article/10.1007/s10916-015-0376-2","Article"
"Major trends to 2030+","The Trend Management Toolkit","","","","10.1057/9781137370099_5","Anne Lise Kjaer","2014","http://link.springer.com/chapter/10.1057/9781137370099_5","Chapter"
"Can Smart Home Technology Deliver on the Promise of Independent Living?","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_41-2","Sebastiaan T. M. PeekSil AartsEveline J. M. Wouters","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_41-2","ReferenceWorkEntry"
"Can Smart Home Technology Deliver on the Promise of Independent Living?","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_41-1","Sebastiaan T. M. PeekSil AartsEveline J. M. Wouters","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_41-1","ReferenceWorkEntry"
"Introduction","The Shaping of Ambient Intelligence and the Internet of Things","","","","10.2991/978-94-6239-142-0_1","Simon Elias Bibri","2015","http://link.springer.com/chapter/10.2991/978-94-6239-142-0_1","Chapter"
"Big Data Analytics Platforms for Real-Time Applications in IoT","Big Data Analytics","","","","10.1007/978-81-322-3628-3_7","Yogesh SimmhanSrinath Perera","2016","http://link.springer.com/chapter/10.1007/978-81-322-3628-3_7","Chapter"
"Study of Middle-Aged and Youth Users’ Preference for Smart Homes","Human-Computer Interaction. Novel User Experiences","","","","10.1007/978-3-319-39513-5_45","Jianxin ChengYixiang WuHe HuangXinhui Kang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39513-5_45","Chapter"
"PROtEUS: An Integrated System for Process Execution in Cyber-Physical Systems","Enterprise, Business-Process and Information Systems Modeling","","","","10.1007/978-3-319-19237-6_17","Ronny SeigerSteffen HuberThomas Schlegel","2015","http://link.springer.com/chapter/10.1007/978-3-319-19237-6_17","Chapter"
"From Smart Health to Smart Hospitals","Smart Health","","","","10.1007/978-3-319-16226-3_1","Andreas HolzingerCarsten RöckerMartina Ziefle","2015","http://link.springer.com/chapter/10.1007/978-3-319-16226-3_1","Chapter"
"Multidimensional Observation Methodology for the Elderly in an Ambient Digital Environment","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41264-1_39","Adrien Van den BosscheEric CampoJenny DuchierElizabeth BougeoisMathilde Blanc MachadoThierry ValFrédéric VellaNadine Vigouroux","2016","http://link.springer.com/chapter/10.1007/978-3-319-41264-1_39","Chapter"
"Wayfinding, Mobility, and Technology for an Aging Society","Community Wayfinding: Pathways to Understanding","","","","10.1007/978-3-319-31072-5_9","Marlon Maus M.D., DrPH, FACSDavid A. Lindeman Ph.D.William A. Satariano Ph.D., MPH","2016","http://link.springer.com/chapter/10.1007/978-3-319-31072-5_9","Chapter"
"The E-Care@Home Infrastructure for IoT-Enabled Healthcare","Internet of Things Technologies for HealthCare","","","","10.1007/978-3-319-51234-1_22","Nicolas TsiftesSimon DuquennoyThiemo VoigtMobyen Uddin AhmedUwe KöckemannAmy Loutfi","2016","http://link.springer.com/chapter/10.1007/978-3-319-51234-1_22","Chapter"
"Smart cities in the new service economy: building platforms for smart services","AI & SOCIETY","","29","3","10.1007/s00146-013-0464-0","Ari-Veikko AnttiroikoPekka ValkamaStephen J. Bailey","2014","http://link.springer.com/article/10.1007/s00146-013-0464-0","Article"
"Learning models for activity recognition in smart homes","Information Science and Applications","","","","10.1007/978-3-662-46578-3_97","Labiba Gillani FahadArshad AliMuttukrishnan Rajarajan","2015","http://link.springer.com/chapter/10.1007/978-3-662-46578-3_97","Chapter"
"What Technology Can and Cannot Offer an Ageing Population: Current Situation and Future Approach","A Multimodal End-2-End Approach to Accessible Computing","","","","10.1007/978-1-4471-6708-2_1","Linnea FridAlvaro GarcíaIker LaskibarAitziber EtxanizMari Feli Gonzalez","2015","http://link.springer.com/chapter/10.1007/978-1-4471-6708-2_1","Chapter"
"Exploiting the Relation Between Environmental Factors and Diseases: A Case Study on Chronic Obstructive Pulmonary Disease","Knowledge Representation for Health Care","","","","10.1007/978-3-319-13281-5_12","David RiañoAgusti Solanas","2014","http://link.springer.com/chapter/10.1007/978-3-319-13281-5_12","Chapter"
"Conclusion","Distributed Computing and Monitoring Technologies for Older Patients","","","","10.1007/978-3-319-27024-1_7","Juris KlonovsMohammad A. HaqueVolker KruegerKamal NasrollahiKaren Andersen-RanbergThomas B. MoeslundErika G. Spaich","2016","http://link.springer.com/chapter/10.1007/978-3-319-27024-1_7","Chapter"
"Assessment Framework for Pilot Cities","Comparative Study of Smart Cities in Europe and China 2014","","","","10.1007/978-3-662-46867-8_4","","2016","http://link.springer.com/chapter/10.1007/978-3-662-46867-8_4","Chapter"
"Development of Human-Centered Social Robot with Embedded Personality for Elderly Care","New Trends in Medical and Service Robots","","","","10.1007/978-3-319-30674-2_18","Aleksandar RodićMilica VujovićIlija StevanovićMiloš Jovanović","2016","http://link.springer.com/chapter/10.1007/978-3-319-30674-2_18","Chapter"
"Smartphone-Based System for Sensorimotor Control Assessment, Monitoring, Improving and Training at Home","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_12","Quentin MourcouAnthony FleuryCéline FrancoBruno DiotNicolas Vuillerme","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_12","Chapter"
"The Data Revolution: Networks, Platforms, and the Data Sciences in Health","Disruptive Cooperation in Digital Health","","","","10.1007/978-3-319-40980-1_6","Jody Ranck","2016","http://link.springer.com/chapter/10.1007/978-3-319-40980-1_6","Chapter"
"Smart Textiles as Intuitive and Ubiquitous User Interfaces for Smart Homes","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_39","Julian HildebrandtPhilipp BraunerMartina Ziefle","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_39","Chapter"
"A Context-Aware Interactive Health Care System Based on Ontology and Fuzzy Inference","Journal of Medical Systems","","39","9","10.1007/s10916-015-0287-2","Tzu-Chiang ChiangWen-Hua Liang","2015","http://link.springer.com/article/10.1007/s10916-015-0287-2","Article"
"Big Data and IoT for Chronic Patients Monitoring","Ubiquitous Computing and Ambient Intelligence. Personalisation and User Adapted Services","","","","10.1007/978-3-319-13102-3_68","Diego Gachet PáezFernando AparicioManuel de BuenagaJuan R. Ascanio","2014","http://link.springer.com/chapter/10.1007/978-3-319-13102-3_68","Chapter"
"Influencing Factors in the Design of Smart Homes for Persons with Disabilities","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_25","Kris DoellingJonathan KretzMike McNair","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_25","Chapter"
"Sensing Technologies for Intelligent Environments: A Review","Intelligent Environmental Sensing","","","","10.1007/978-3-319-12892-4_1","Hemant GhayvatSubhas C. MukhopadhyayX. Gui","2015","http://link.springer.com/chapter/10.1007/978-3-319-12892-4_1","Chapter"
"An Investigation of the Use of Innovative Biology-Based Computational Intelligence in Ubiquitous Robotics Systems: Data Mining Perspective","Trends in Ambient Intelligent Systems","","","","10.1007/978-3-319-30184-6_6","Bo Xing","2016","http://link.springer.com/chapter/10.1007/978-3-319-30184-6_6","Chapter"
"Future Directions","The Conversational Interface","","","","10.1007/978-3-319-32967-3_18","Michael McTearZoraida CallejasDavid Griol","2016","http://link.springer.com/chapter/10.1007/978-3-319-32967-3_18","Chapter"
"Smart City Research as an Interdisciplinary Crossroads: A Challenge for Management and Organization Studies","From Information to Smart Society","","","","10.1007/978-3-319-09450-2_14","Francesca RicciardiStefano Za","2015","http://link.springer.com/chapter/10.1007/978-3-319-09450-2_14","Chapter"
"Functional Assessment in Elderlies’ Homes: Early Results from a Field Trial","Ambient Assisted Living","","","","10.1007/978-3-642-37988-8_1","Enno-E. SteenThomas FrenkenMelina FrenkenAndreas Hein","2014","http://link.springer.com/chapter/10.1007/978-3-642-37988-8_1","Chapter"
"Influence of Seasons on Human Behavior in Smart Environments","Ambient Assisted Living. ICT-based Solutions in Real Life Situations","","","","10.1007/978-3-319-26410-3_14","Fabien BarthelotMarc Le GocEric Pascual","2015","http://link.springer.com/chapter/10.1007/978-3-319-26410-3_14","Chapter"
"The Paradigm of the Modern City: SMART and SENSEable Cities for Smart, Inclusive and Sustainable Growth","Computational Science and Its Applications – ICCSA 2014","","","","10.1007/978-3-319-09129-7_42","Ilaria GrecoMassimiliano Bencardino","2014","http://link.springer.com/chapter/10.1007/978-3-319-09129-7_42","Chapter"
"Rethinking Public Transport Services for the Elderly Through a Transgenerational Design Approach","Human Aspects of IT for the Aged Population. Healthy and Active Aging","","","","10.1007/978-3-319-39949-2_38","Roberta GrimaldiAntonio OpromollaGiovanni Andrea ParenteEliseo SciarrettaValentina Volpi","2016","http://link.springer.com/chapter/10.1007/978-3-319-39949-2_38","Chapter"
"IoT-O, a Core-Domain IoT Ontology to Represent Connected Devices Networks","Knowledge Engineering and Knowledge Management","","","","10.1007/978-3-319-49004-5_36","Nicolas SeydouxKhalil DriraNathalie HernandezThierry Monteil","2016","http://link.springer.com/chapter/10.1007/978-3-319-49004-5_36","Chapter"
"Introduction to the Model of the Active Assistance System for Elder and Disabled People","Information and Software Technologies","","","","10.1007/978-3-319-46254-7_31","Dawid PołapMarcin Woźniak","2016","http://link.springer.com/chapter/10.1007/978-3-319-46254-7_31","Chapter"
"Agent-Based Simulation for Identifying the Key Advantages of Intelligent Environments for Inhabitants with Special Needs","Advanced Computer and Communication Engineering Technology","","","","10.1007/978-3-319-24584-3_87","Karel MlsRichard CimlerPeter Mikulecky","2016","http://link.springer.com/chapter/10.1007/978-3-319-24584-3_87","Chapter"
"Design of a Secure Habitat for an Enhanced Long Living: Case Study S.H.E.L.L Project","Ambient Assisted Living","","","","10.1007/978-3-319-18374-9_37","Niccolò CasidduClaudia PorfirioneMatteo Zallio","2015","http://link.springer.com/chapter/10.1007/978-3-319-18374-9_37","Chapter"
"An Adaptive Home Environment Supporting People with Balance Disorders","XIII Mediterranean Conference on Medical and Biological Engineering and Computing 2013","","","","10.1007/978-3-319-00846-2_300","Iliana BakolaChristos BellosEvanthia E. TripolitiAthanasios BibasDimitrios KoutsourisDimitrios I. Fotiadis","2014","http://link.springer.com/chapter/10.1007/978-3-319-00846-2_300","Chapter"
"M2M-based smart health service for human UI/UX using motion recognition","Cluster Computing","","18","1","10.1007/s10586-014-0374-z","Roy C. ParkHoill JungDong-Kun ShinGui-Jung KimKun-Ho Yoon","2015","http://link.springer.com/article/10.1007/s10586-014-0374-z","Article"
"What if Your Floor Could Tell Someone You Fell? A Device Free Fall Detection Method","Artificial Intelligence in Medicine","","","","10.1007/978-3-319-19551-3_10","Roberto Luis Shinmoto TorresAsanga WickramasingheViet Ninh PhamDamith Chinthana Ranasinghe","2015","http://link.springer.com/chapter/10.1007/978-3-319-19551-3_10","Chapter"
"Smart City and Value Creation","Smart City","","","","10.1007/978-3-319-06160-3_1","Renata Paola DameriCamille Rosenthal-Sabroux","2014","http://link.springer.com/chapter/10.1007/978-3-319-06160-3_1","Chapter"
"A Gesture-Based Smart Home-Oriented Health Monitoring Service for People with Physical Impairments","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_42","Md. Abdur RahmanM. Shamim Hossain","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_42","Chapter"
"Smart Cities—A Vision of the Future or the Present?","Technology Management for Sustainable Production and Logistics","","","","10.1007/978-3-642-33935-6_6","Anna Brdulak","2015","http://link.springer.com/chapter/10.1007/978-3-642-33935-6_6","Chapter"
"Conceptualizing, Modeling and Simulating Sustainability as Tools to Implement Urban Smartness","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21470-2_35","Maria-Lluïsa Marsal-Llacuna","2015","http://link.springer.com/chapter/10.1007/978-3-319-21470-2_35","Chapter"
"Smart and Sustainable Library: Information Literacy Hub of a New City","Information Literacy: Moving Toward Sustainability","","","","10.1007/978-3-319-28197-1_3","Aleksandar JerkovAdam SofronijevicDejana Kavaja Stanisic","2015","http://link.springer.com/chapter/10.1007/978-3-319-28197-1_3","Chapter"
"Mobile Technology for Older Adults: Protector, Motivator or Threat?","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-39943-0_41","Lynne CoventryPam Briggs","2016","http://link.springer.com/chapter/10.1007/978-3-319-39943-0_41","Chapter"
"Gerontechnology","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-080-3_191-1","Geoffrey LaneTyler HaydellMersina SimanskiCassandra Stevenson","2015","http://link.springer.com/referenceworkentry/10.1007/978-981-287-080-3_191-1","ReferenceWorkEntry"
"Housing Enabling: Detection of Imminent Risk Areas in Domestic Environments Using Mobile Service Robots","Ambient Assisted Living","","","","10.1007/978-3-642-37988-8_19","Nils VolkeningAndreas HeinMelvin IskenThomas FrenkenMelina Brell","2014","http://link.springer.com/chapter/10.1007/978-3-642-37988-8_19","Chapter"
"The Role of Citizen Participation in Municipal Smart City Projects: Lessons Learned from Norway","Smarter as the New Urban Agenda","","","","10.1007/978-3-319-17620-8_16","Lasse BerntzenMarius Rohde Johannessen","2016","http://link.springer.com/chapter/10.1007/978-3-319-17620-8_16","Chapter"
"A System Architecture for Smart Health Services and Applications","Multi-disciplinary Trends in Artificial Intelligence","","","","10.1007/978-3-319-26181-2_42","Jiangyong ChenXianghan Zheng","2015","http://link.springer.com/chapter/10.1007/978-3-319-26181-2_42","Chapter"
"Use of Information Technology for Falls Detection and Prevention in the Elderly","Ageing International","","40","3","10.1007/s12126-014-9204-0","Oladele Ademola AtoyebiAntony StewartJune Sampson","2015","http://link.springer.com/article/10.1007/s12126-014-9204-0","Article"
"Evaluation of a Small Socially-Assistive Humanoid Robot in Intelligent Homes for the Care of the Elderly","Journal of Intelligent & Robotic Systems","","76","1","10.1007/s10846-013-0019-0","Elena TortaFranz WernerDavid O. JohnsonJames F. JuolaRaymond H. CuijpersMarco BazzaniJohannes OberzaucherJohn LembergerHadas LewyJoseph Bregman","2014","http://link.springer.com/article/10.1007/s10846-013-0019-0","Article"
"A Web Platform to Collect, Manage and Share Heterogeneous Sensor Data","Sensors","","","","10.1007/978-1-4614-3860-1_100","Andrea PirasDavide CarboniAntonio Pintus","2014","http://link.springer.com/chapter/10.1007/978-1-4614-3860-1_100","Chapter"
"Dem@Home: Ambient Intelligence for Clinical Support of People Living with Dementia","The Semantic Web","","","","10.1007/978-3-319-47602-5_49","Stelios AndreadisThanos G. StavropoulosGeorgios MeditskosIoannis Kompatsiaris","2016","http://link.springer.com/chapter/10.1007/978-3-319-47602-5_49","Chapter"
"Patient State Recognition System for Healthcare Using Speech and Facial Expressions","Journal of Medical Systems","","40","12","10.1007/s10916-016-0627-x","M. Shamim Hossain","2016","http://link.springer.com/article/10.1007/s10916-016-0627-x","Article"
"The Patient of the Future: Participatory Medicine and Enabling Technologies","Healthcare Information Management Systems","","","","10.1007/978-3-319-20765-0_17","Michael Christopher Gibbons MD, MPHYahya Shaikh MD, MPH","2016","http://link.springer.com/chapter/10.1007/978-3-319-20765-0_17","Chapter"
"Smart City or Smurfs City","Computational Science and Its Applications – ICCSA 2014","","","","10.1007/978-3-319-09129-7_53","Beniamino MurganteGiuseppe Borruso","2014","http://link.springer.com/chapter/10.1007/978-3-319-09129-7_53","Chapter"
"In-house Multimedia Data Mining","Multimedia Data Mining and Analytics","","","","10.1007/978-3-319-14998-1_6","Christel AmatoMarc YvonWilfredo Ferré","2015","http://link.springer.com/chapter/10.1007/978-3-319-14998-1_6","Chapter"
"Affectively Aligned Cognitive Assistance Using Bayesian Affect Control Theory","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_41","Luyuan LinStephen CzarnuchAarti MalhotraLifei YuTobias SchröderJesse Hoey","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_41","Chapter"
"AgeCI: HCI and Age Diversity","Universal Access in Human-Computer Interaction. Aging and Assistive Environments","","","","10.1007/978-3-319-07446-7_18","Samuel SilvaDaniela BragaAntónio Teixeira","2014","http://link.springer.com/chapter/10.1007/978-3-319-07446-7_18","Chapter"
"Usability Assessment of a Virtual Fitness Platform on Smart TV for Elderly Health Promotion","Human Aspects of IT for the Aged Population. Healthy and Active Aging","","","","10.1007/978-3-319-39949-2_12","Chao-Hua Wang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39949-2_12","Chapter"
"Small Scale Collaborative Services: The Role of Design in the Development of the Human Smart City Paradigm","Distributed, Ambient, and Pervasive Interactions","","","","10.1007/978-3-319-07788-8_54","Francesca RizzoAlessandro Deserti","2014","http://link.springer.com/chapter/10.1007/978-3-319-07788-8_54","Chapter"
"Body Area Sensing Networks for Remote Health Monitoring","Modern Stroke Rehabilitation through e-Health-based Entertainment","","","","10.1007/978-3-319-21293-7_4","Dwaipayan BiswasAndy CrannyKoushik Maharatna","2016","http://link.springer.com/chapter/10.1007/978-3-319-21293-7_4","Chapter"
"The Role of Culture in Adopting Smart Home Technologies","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_58-1","Jane Chung","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_58-1","ReferenceWorkEntry"
"Hierarchical activity recognition for dementia care using Markov Logic Network","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0827-7","K. S. GayathriSusan EliasBalaraman Ravindran","2015","http://link.springer.com/article/10.1007/s00779-014-0827-7","Article"
"Behavior and Capability Based Access Control Model for Personalized TeleHealthCare Assistance","Mobile Networks and Applications","","19","3","10.1007/s11036-014-0516-9","Meriem ZerkoukPaulo CavalcanteAbdallah MhamedJerome BoudyBelhadri Messabih","2014","http://link.springer.com/article/10.1007/s11036-014-0516-9","Article"
"Mechatronic Futures","Mechatronic Futures","","","","10.1007/978-3-319-32156-1_1","David BradleyPeter Hehenberger","2016","http://link.springer.com/chapter/10.1007/978-3-319-32156-1_1","Chapter"
"A residential maintenance-free long-term activity monitoring system for healthcare applications","EURASIP Journal on Wireless Communications and Networking","","2016","1","10.1186/s13638-016-0534-3","Xenofon FafoutisEvgeny TsimbaloEvangelos MelliosGeoffrey HiltonRobert PiechockiIan Craddock","2016","http://link.springer.com/article/10.1186/s13638-016-0534-3","Article"
"A Systematic Review of Proposals for the Social Integration of Elderly People Using Ambient Intelligence and Social Networking Sites","Cognitive Computation","","8","3","10.1007/s12559-016-9382-z","Wilfrido CamposAlicia MartinezWendy SanchezHugo EstradaNoé Alejandro Castro-SánchezDante Mujica","2016","http://link.springer.com/article/10.1007/s12559-016-9382-z","Article"
"Robot carers, ethics, and older people","Ethics and Information Technology","","16","3","10.1007/s10676-014-9344-7","Tom SorellHeather Draper","2014","http://link.springer.com/article/10.1007/s10676-014-9344-7","Article"
"Influential Factors of Smart Health Users according to Usage Experience and Intention to Use","Wireless Personal Communications","","79","4","10.1007/s11277-014-1769-0","Bo Ram WangJi-Yun ParkKyungyong ChungIn Young Choi","2014","http://link.springer.com/article/10.1007/s11277-014-1769-0","Article"
"The New Way of Social Connecting for the Elderly Through Smart Home Applications","HCI in Business","","","","10.1007/978-3-319-20895-4_14","Rich C. Lee","2015","http://link.springer.com/chapter/10.1007/978-3-319-20895-4_14","Chapter"
"Aging society and gerontechnology: A solution for an independent living?","The journal of nutrition, health & aging","","18","1","10.1007/s12603-013-0356-5","Antoine PiauE. CampoP. RumeauB. VellasF. Nourhashemi","2014","http://link.springer.com/article/10.1007/s12603-013-0356-5","Article"
"Panic Room: Experiencing Overload and Having Fun in the Process","Distributed, Ambient, and Pervasive Interactions","","","","10.1007/978-3-319-07788-8_23","Björn BankowskiThiemo ClausenDirk EhmenMaximilian ErnestusHenning HasemannTobias JuraAlexander KröllerDominik KrupkeMarco Nikander","2014","http://link.springer.com/chapter/10.1007/978-3-319-07788-8_23","Chapter"
"Designing Smart Home Technology for Fall Prevention in Older People","HCI International 2014 - Posters’ Extended Abstracts","","","","10.1007/978-3-319-07854-0_84","Ather NawazJorunn L. HelbostadNina SkjæretBeatrix VereijkenAlan BourkeYngve DahlSabato Mellone","2014","http://link.springer.com/chapter/10.1007/978-3-319-07854-0_84","Chapter"
"Remote Monitoring and Mobile Apps","Contemporary Consumer Health Informatics","","","","10.1007/978-3-319-25973-4_16","Dr. Ruwini EdirisingheAssoc. Prof. Andrew StranieriProf. Nilmini Wickramasinghe","2016","http://link.springer.com/chapter/10.1007/978-3-319-25973-4_16","Chapter"
"Behavior Modeling and Reasoning for Ambient Support: HCM-L Modeler","Modern Advances in Applied Intelligence","","","","10.1007/978-3-319-07467-2_41","Fadi Al MachotHeinrich C. MayrJudith Michael","2014","http://link.springer.com/chapter/10.1007/978-3-319-07467-2_41","Chapter"
"Smart Homes: Empowering the Patient Till the End","Consumer Health Informatics","","","","10.1007/978-3-319-19590-2_11","George Demiris","2016","http://link.springer.com/chapter/10.1007/978-3-319-19590-2_11","Chapter"
"Multi-resident Location Tracking in Smart Home through Non-wearable Unobtrusive Sensors","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_1","Jie YinMeng FangGhassem MokhtariQing Zhang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_1","Chapter"
"Cloud Based Assistive Technologies and Smart Living Environment System","Mobile Networks and Management","","","","10.1007/978-3-319-16292-8_26","Vlatko NikolovskiPetre LameskiBoban JoksimoskiIvan Chorbev","2015","http://link.springer.com/chapter/10.1007/978-3-319-16292-8_26","Chapter"
"FESTIVAL: Towards an Intercontinental Federation Approach","Mobile Networks and Management","","","","10.1007/978-3-319-26925-2_20","Juan R. SantanaJosé A. GalacheToyokazu AkiyamaLevent GurgenMorito MatsuokaMartino MaggioShuuichirou Murata","2015","http://link.springer.com/chapter/10.1007/978-3-319-26925-2_20","Chapter"
"Design Adaptable and Adaptive User Interfaces: A Method to Manage the Information","Ambient Assisted Living","","","","10.1007/978-3-319-18374-9_5","Francesca GullàSilvia CeccacciMichele GermaniLorenzo Cavalieri","2015","http://link.springer.com/chapter/10.1007/978-3-319-18374-9_5","Chapter"
"The EnrichMe Project","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41264-1_45","Claudia SalatinoValerio GowerMeftah GhrissiAdriana TapusKatarzyna Wieczorowska-TobisAleksandra SuwalskaPaolo BarattiniRoberto RossoGiulia MunaroNicola BellottoHerjan van den Heuvel","2016","http://link.springer.com/chapter/10.1007/978-3-319-41264-1_45","Chapter"
"Exploratory analysis of real personal emergency response call conversations: considerations for personal emergency response spoken dialogue systems","Journal of NeuroEngineering and Rehabilitation","","13","1","10.1186/s12984-016-0207-9","Victoria YoungElizabeth RochonAlex Mihailidis","2016","http://link.springer.com/article/10.1186/s12984-016-0207-9","Article"
"Political and Regulatory Environment for Smart Home Technology from the Perspective of Singapore","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_12-1","Bert Vrijhoef","2014","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_12-1","ReferenceWorkEntry"
"HCI Challenges for Consumer-Based Aging in Place Technologies","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-39943-0_11","Marjorie SkubicAnup MishraBradford HarrisCarmen AbbottAndrew CraverKaty MustermanMarilyn Rantz","2016","http://link.springer.com/chapter/10.1007/978-3-319-39943-0_11","Chapter"
"Australian Community Care Experience on the Design, Development, Deployment and Evaluation of Implementing the Smarter Safer Homes Platform","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_23","Elizabeth DoddPaul HawtingEleanor HortonMohanraj KarunanithiAnne Livingstone","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_23","Chapter"
"New Frontiers of Service Robotics for Active and Healthy Ageing","International Journal of Social Robotics","","8","3","10.1007/s12369-016-0350-2","Alessandro Di NuovoFrank BrozFilippo CavalloPaolo Dario","2016","http://link.springer.com/article/10.1007/s12369-016-0350-2","Article"
"A Smart Health Monitoring Technology","Intelligent Computing Theories and Application","","","","10.1007/978-3-319-42291-6_82","Carl ChalmersWilliam HurstMichael MackayPaul Fergus","2016","http://link.springer.com/chapter/10.1007/978-3-319-42291-6_82","Chapter"
"An mHealth Remote Monitor System Approach Applied to MCC Using ECG Signal in an Android Application","New Advances in Information Systems and Technologies","","","","10.1007/978-3-319-31307-8_5","Francisco Muller MachadoIsis Magrid KoehlerMarlon Silva FerreiraMiguel Antonio Sovierzoski","2016","http://link.springer.com/chapter/10.1007/978-3-319-31307-8_5","Chapter"
"Influence of Expressive Speech on ASR Performances: Application to Elderly Assistance in Smart Home","Text, Speech, and Dialogue","","","","10.1007/978-3-319-45510-5_60","Frédéric AmanVéronique AubergéMichel Vacher","2016","http://link.springer.com/chapter/10.1007/978-3-319-45510-5_60","Chapter"
"Smart Fall: Accelerometer-Based Fall Detection in a Smart Home Environment","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_16","Dennis SpruteAljoscha PörtnerAlexander WeinitschkeMatthias König","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_16","Chapter"
"Handrail-Shaped IoT Sensor for Long-Term Monitoring of the Mobility in Elderly People","Advances in Design for Inclusion","","","","10.1007/978-3-319-41962-6_56","Yoshihumi NishidaYusuke TakahashiKoji KitamuraHiroshi Mizoguchi","2016","http://link.springer.com/chapter/10.1007/978-3-319-41962-6_56","Chapter"
"History of Clinical Geropsychology: Professional Practice Informed by the Science of Psychology and Aging","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-080-3_258-1","Nancy A. PachanaMichele J. Karel","2016","http://link.springer.com/referenceworkentry/10.1007/978-981-287-080-3_258-1","ReferenceWorkEntry"
"Heart Rate Variability Indicating Stress Visualized by Correlations Plots","Bioinformatics and Biomedical Engineering","","","","10.1007/978-3-319-16480-9_69","Wilhelm Daniel ScherzJuan Antonio OrtegaNatividad Martínez MadridRalf Seepold","2015","http://link.springer.com/chapter/10.1007/978-3-319-16480-9_69","Chapter"
"An approach to provide dynamic, illustrative, video-based guidance within a goal-driven smart home","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-016-0421-0","Joseph RaffertyChris NugentJun LiuLiming Chen","2016","http://link.springer.com/article/10.1007/s12652-016-0421-0","Article"
