Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Smart Health Caring Home: A Systematic Review of Smart Home Care for Elders and Chronic Disease Patients","GeNeDis 2016","","","","10.1007/978-3-319-57348-9_22","Marina MoraitouAdamantia PateliSotiris Fotiou","2017","http://link.springer.com/chapter/10.1007/978-3-319-57348-9_22","Chapter"
"Data Provenance Model for Internet of Things (IoT) Systems","Service-Oriented Computing – ICSOC 2016 Workshops","","","","10.1007/978-3-319-68136-8_8","Habeeb OlufowobiRobert EngelNathalie BaracaldoLuis Angel D. BathenSamir TataHeiko Ludwig","2017","http://link.springer.com/chapter/10.1007/978-3-319-68136-8_8","Chapter"
"Measuring Success in the Development of Smart and Sustainable Cities","Managing for Social Impact","","","","10.1007/978-3-319-46021-5_14","Ruthbea Yesner Clarke","2017","http://link.springer.com/chapter/10.1007/978-3-319-46021-5_14","Chapter"
"Adaptive Interface for Smart Home: A New Design Approach","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_8","Francesca GullàSilvia CeccacciRoberto MenghiLorenzo CavalieriMichele Germani","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_8","Chapter"
"The Art of Advanced Healthcare Applications in Big Data and IoT Systems","Advances in Mobile Cloud Computing and Big Data in the 5G Era","","","","10.1007/978-3-319-45145-9_6","Claudia IfrimAndreea-Mihaela PintilieElena ApostolCiprian DobreFlorin Pop","2017","http://link.springer.com/chapter/10.1007/978-3-319-45145-9_6","Chapter"
"Objective assessment of physical activity and sedentary time of older adults using ambient and wearable sensor technologies","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-017-0610-5","Andrea CaroppoAlessandro LeonePietro Siciliano","2017","http://link.springer.com/article/10.1007/s12652-017-0610-5","Article"
"Big Data and Urban Informatics: Innovations and Challenges to Urban Planning and Knowledge Discovery","Seeing Cities Through Big Data","","","","10.1007/978-3-319-40902-3_2","Piyushimita (Vonu) ThakuriahNebiyou Y. TilahunMoira Zellner","2017","http://link.springer.com/chapter/10.1007/978-3-319-40902-3_2","Chapter"
"Internet of Things Based Predictive Computing","Predictive Computing and Information Security","","","","10.1007/978-981-10-5107-4_5","P. K. GuptaVipin TyagiS. K. Singh","2017","http://link.springer.com/chapter/10.1007/978-981-10-5107-4_5","Chapter"
"The Activity of Resource Allocation","Resource Management for Internet of Things","","","","10.1007/978-3-319-54247-8_5","Flávia C. DelicatoPaulo F. PiresThais Batista","2017","http://link.springer.com/chapter/10.1007/978-3-319-54247-8_5","Chapter"
"Internet of Things Simulation Using OMNeT++ and Hardware in the Loop","Components and Services for IoT Platforms","","","","10.1007/978-3-319-42304-3_4","Philipp WehnerDiana Göhringer","2017","http://link.springer.com/chapter/10.1007/978-3-319-42304-3_4","Chapter"
"Service Design Strategy for Social Internet of Things in China","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-58697-7_3","Jiajia Chen","2017","http://link.springer.com/chapter/10.1007/978-3-319-58697-7_3","Chapter"
"Monitoring of the daily living activities in smart home care","Human-centric Computing and Information Sciences","","7","1","10.1186/s13673-017-0113-6","Jan VanusJana BelesovaRadek MartinekJan NedomaMarcel FajkusPetr BilikJan Zidek","2017","http://link.springer.com/article/10.1186/s13673-017-0113-6","Article"
"What Changes from Ubiquitous Computing to Internet of Things in Interaction Evaluation?","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-58697-7_1","Rossana M. C. AndradeRainara M. CarvalhoItalo Linhares de AraújoKáthia M. OliveiraMarcio E. F. Maia","2017","http://link.springer.com/chapter/10.1007/978-3-319-58697-7_1","Chapter"
"Smart City and Digital City Implementation: Two Best Practices in Europe","Smart City Implementation","","","","10.1007/978-3-319-45766-6_6","Renata Paola Dameri","2017","http://link.springer.com/chapter/10.1007/978-3-319-45766-6_6","Chapter"
"Energy-Efficient and Improved eWALL: e2WALL","Wireless Personal Communications","","92","1","10.1007/s11277-016-3836-1","Ana KorenDina SimunicRamjee Prasad","2017","http://link.springer.com/article/10.1007/s11277-016-3836-1","Article"
"Plug and Play your Robot into your Smart Home: Illustration of a New Framework","KI - Künstliche Intelligenz","","31","3","10.1007/s13218-017-0494-8","Sao Mai NguyenChristophe LohrPhilippe TanguyYiqiao Chen","2017","http://link.springer.com/article/10.1007/s13218-017-0494-8","Article"
"Leveraging Smart City Projects for Benefitting Citizens: The Role of ICTs","Smart City Networks","","","","10.1007/978-3-319-61313-0_7","Renata Paola DameriFrancesca Ricciardi","2017","http://link.springer.com/chapter/10.1007/978-3-319-61313-0_7","Chapter"
"eWALL: An Open-Source Cloud-Based eHealth Platform for Creating Home Caring Environments for Older Adults Living with Chronic Diseases or Frailty","Wireless Personal Communications","","97","2","10.1007/s11277-017-4656-7","Sofoklis KyriazakosRamjee PrasadAlbena MihovskaAristodemos PnevmatikakisHarm op den AkkerHermie HermensPaolo BaroneAlessandro MamelliSamuele de DomenicoMatthias PocsAndrej GrguricMiran MosmondorDina SimunicAntun KernerNikola ZaricMilica Pejanović-Djurišić","2017","http://link.springer.com/article/10.1007/s11277-017-4656-7","Article"
"SilverLink: Developing an International Smart  and Connected Home Monitoring System for Senior Care","Smart Health","","","","10.1007/978-3-319-59858-1_7","Lubaina MaimoonJoshua ChuangHongyi ZhuShuo YuKuo-Shiuan PengRahul PrayakaraoJie BaiDaniel ZengShu-Hsing LiHsinmin LuHsinchun Chen","2017","http://link.springer.com/chapter/10.1007/978-3-319-59858-1_7","Chapter"
"Experiencing the Smart City Concept: The Challenge of Intelligent Districts","Smart Cities Atlas","","","","10.1007/978-3-319-47361-1_2","Raffaella Riva Sanseverino","2017","http://link.springer.com/chapter/10.1007/978-3-319-47361-1_2","Chapter"
"Who Is the Assumed User in the Smart City?","Designing, Developing, and Facilitating Smart Cities","","","","10.1007/978-3-319-44924-1_2","Katherine Harrison","2017","http://link.springer.com/chapter/10.1007/978-3-319-44924-1_2","Chapter"
"Aging in Digital Places","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_60","Hannah R. Marston","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_60","ReferenceWorkEntry"
"A testbed evaluation of MAC layer protocols for smart home remote monitoring of the elderly mobility pattern","CMBEBIH 2017","","","","10.1007/978-981-10-4166-2_86","Alireza JafariMohsen ShiraliMona Ghassemian","2017","http://link.springer.com/chapter/10.1007/978-981-10-4166-2_86","Chapter"
"Green Innovation Based on Ma Thinking: The Lessons of the Japanese Smart City Vision","Ma Theory and the Creative Management of Innovation","","","","10.1057/978-1-137-59194-4_7","Nobuyuki Tokoro","2017","http://link.springer.com/chapter/10.1057/978-1-137-59194-4_7","Chapter"
"Impacts of low citizen awareness and usage in smart city services: the case of London’s smart parking system","Information Systems and e-Business Management","","15","4","10.1007/s10257-016-0333-8","Guo Chao Alex PengMiguel Baptista NunesLuqing Zheng","2017","http://link.springer.com/article/10.1007/s10257-016-0333-8","Article"
"Ubiquitous Intelligence and computing for enabling a smarter world","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1015-3","Diego López-de-IpiñaLiming ChenNathalie MittonGang Pan","2017","http://link.springer.com/article/10.1007/s00779-017-1015-3","Article"
"Engineering IoT Systems Through Agent Abstractions: Smart Healthcare as a Case Study","Agents and Multi-Agent Systems for Health Care","","","","10.1007/978-3-319-70887-4_2","Eloisa VargiuFranco Zambonelli","2017","http://link.springer.com/chapter/10.1007/978-3-319-70887-4_2","Chapter"
"Improved Solution to Monitor People with Dementia and Support Care Providers","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_12","Laura RaffaeliCarlos ChiattiEnnio GambiLaura MontaniniPaolo OlivettiLuca PacielloGiorgio RascioniSusanna Spinsante","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_12","Chapter"
"Activity Detection and Wellness Pattern Generation","Wellness Protocol for Smart Homes","","","","10.1007/978-3-319-52048-3_5","Hemant GhayvatSubhas Chandra Mukhopadhyay","2017","http://link.springer.com/chapter/10.1007/978-3-319-52048-3_5","Chapter"
"Learning movement patterns of the occupant in smart home environments: an unsupervised learning approach","Journal of Ambient Intelligence and Humanized Computing","","8","1","10.1007/s12652-016-0367-2","Tongda ZhangWensi FuJinchao YeMartin Fischer","2017","http://link.springer.com/article/10.1007/s12652-016-0367-2","Article"
"Smart Cities, Local Community and Socioeconomic Development: The Case of Bologna","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_23","Antonio CapernaGuglielmo MinervinoStefano Serafini","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_23","Chapter"
"Managing Urban Resilience","Informatik-Spektrum","","40","1","10.1007/s00287-016-1005-2","Bernhard KleinReinhard KoenigGerhard Schmitt","2017","http://link.springer.com/article/10.1007/s00287-016-1005-2","Article"
"IoT-Based Healthcare Applications: A Review","Computational Science and Its Applications – ICCSA 2017","","","","10.1007/978-3-319-62407-5_4","Itamir de Morais Barroca FilhoGibeon Soares de Aquino Junior","2017","http://link.springer.com/chapter/10.1007/978-3-319-62407-5_4","Chapter"
"Wireless Sensor Sequence Data Model for Smart Home and IoT Data Analytics","Proceedings of the First International Conference on Computational Intelligence and Informatics","","","","10.1007/978-981-10-2471-9_43","Nagender Kumar Suryadevara","2017","http://link.springer.com/chapter/10.1007/978-981-10-2471-9_43","Chapter"
"Making Delhi a Smart City: Economic Buoyancy with Spatial Justice","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_20","Ashok KumarPradip Kumar Sarkar","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_20","Chapter"
"Assistive Humanoid Robots for the Elderly with Mild Cognitive Impairment","Humanoid Robotics: A Reference","","","","10.1007/978-94-007-7194-9_134-1","François FerlandRoxana AgrigoroaieAdriana Tapus","2017","http://link.springer.com/referenceworkentry/10.1007/978-94-007-7194-9_134-1","ReferenceWorkEntry"
"Smart City Definition, Goals and Performance","Smart City Implementation","","","","10.1007/978-3-319-45766-6_1","Renata Paola Dameri","2017","http://link.springer.com/chapter/10.1007/978-3-319-45766-6_1","Chapter"
"Assessing Hong Kong as a Smart City","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_8","Sujata S. GovadaWidemar SpruijtTimothy Rodgers","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_8","Chapter"
"Monitoring Health Factors in Indoor Living Environments Using Internet of Things","Recent Advances in Information Systems and Technologies","","","","10.1007/978-3-319-56538-5_79","Gonçalo MarquesRui Pitarma","2017","http://link.springer.com/chapter/10.1007/978-3-319-56538-5_79","Chapter"
"Human Activity Recognition Using Recurrent Neural Networks","Machine Learning and Knowledge Extraction","","","","10.1007/978-3-319-66808-6_18","Deepika SinghErinc MerdivanIsmini PsychoulaJohannes KropfSten HankeMatthieu GeistAndreas Holzinger","2017","http://link.springer.com/chapter/10.1007/978-3-319-66808-6_18","Chapter"
"Multicultural Perspective on Smart Learning in Smart Cities","Smart Learning in Smart Cities","","","","10.1007/978-981-10-4343-7_9","Dejian LiuRonghuai HuangMarek Wosinski","2017","http://link.springer.com/chapter/10.1007/978-981-10-4343-7_9","Chapter"
"A Vision of IoT: Applications, Challenges, and Opportunities with Dehradun Perspective","Proceeding of International Conference on Intelligent Communication, Control and Devices","","","","10.1007/978-981-10-1708-7_63","Mainak MukherjeeIsha AdhikarySurajit MondalAmit Kumar MondalMeenakshi PundirVinay Chowdary","2017","http://link.springer.com/chapter/10.1007/978-981-10-1708-7_63","Chapter"
"Modelling Patient-Centric Healthcare Using Socially Intelligent Systems: The AVICENA Experience","Coordination, Organizations, Institutions, and Norms in Agent Systems XII","","","","10.1007/978-3-319-66595-5_2","Ignasi Gómez-SebastiàFrank DignumJavier Vázquez-SalcedaUlises Cortés","2017","http://link.springer.com/chapter/10.1007/978-3-319-66595-5_2","Chapter"
"Perspectives of Smart Cities: Introduction and Overview","Sustainable Smart Cities in India","","","","10.1007/978-3-319-47145-7_1","Poonam SharmaSwati Rajput","2017","http://link.springer.com/chapter/10.1007/978-3-319-47145-7_1","Chapter"
"A General Purpose Architecture for IoT Data Acquisition","Advances in Computing","","","","10.1007/978-3-319-66562-7_46","Diego Acosta-OrtizRaúl Ramos-PollánGabriel Pedraza","2017","http://link.springer.com/chapter/10.1007/978-3-319-66562-7_46","Chapter"
"Distributed Network Infrastructure for Community Services in the Framework of Next Generation Mobile Networks","Innovations for Community Services","","","","10.1007/978-3-319-60447-3_9","Dirk von HugoGerald Eichler","2017","http://link.springer.com/chapter/10.1007/978-3-319-60447-3_9","Chapter"
"Quality Parameters as Modeling Language Abstractions for Context-Aware Applications: An AAL Case Study","Modeling and Using Context","","","","10.1007/978-3-319-57837-8_46","José Ramón HoyosDavy PreuveneersJesús J. García-Molina","2017","http://link.springer.com/chapter/10.1007/978-3-319-57837-8_46","Chapter"
"Exploring Formal Strategy Framework for the Security in IoT towards e-Health Context using Computational Intelligence","Internet of Things and Big Data Technologies for Next Generation Healthcare","","","","10.1007/978-3-319-49736-5_4","Youcef Ould-YahiaSoumya BanerjeeSamia BouzefraneHanifa Boucheneb","2017","http://link.springer.com/chapter/10.1007/978-3-319-49736-5_4","Chapter"
"Design of a Community-Supported CapAble Microwave System for People with Intellectual and Physical Disabilities","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_5","Matteo ZallioPaula KellyModestas JakuskaHicham RifaiDamon Berry","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_5","Chapter"
"Domestic Robots for Homecare: A Technology Acceptance Perspective","Human Aspects of IT for the Aged Population. Aging, Design and User Experience","","","","10.1007/978-3-319-58530-7_5","Martina ZiefleAndré Calero Valdez","2017","http://link.springer.com/chapter/10.1007/978-3-319-58530-7_5","Chapter"
"A Neural Network Approach to Human Posture Classification and Fall Detection Using RGB-D Camera","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_10","Alessandro ManziFilippo CavalloPaolo Dario","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_10","Chapter"
"Smart City and Tourism: An Analysis of Development of Caceres (Spain) as a Smart City","Sustainable Smart Cities","","","","10.1007/978-3-319-40895-8_15","José Álvarez-GarcíaMaría de la Cruz del Río-RamaGloria Vázquez-HuertaCarlos Rueda-Armengot","2017","http://link.springer.com/chapter/10.1007/978-3-319-40895-8_15","Chapter"
"An Application Map for Industrial Cyber-Physical Systems","Industrial Internet of Things","","","","10.1007/978-3-319-42559-7_2","Sascha Julian OksAlbrecht FritzscheKathrin M. Möslein","2017","http://link.springer.com/chapter/10.1007/978-3-319-42559-7_2","Chapter"
"Into Blue Skies—a Transdisciplinary Foresight and Co-creation Method for Adding Robustness to Visioneering","NanoEthics","","11","1","10.1007/s11569-017-0284-7","Niklas GudowskyMahshid Sotoudeh","2017","http://link.springer.com/article/10.1007/s11569-017-0284-7","Article"
"SMART DUBAI: Accelerating Innovation and Leapfrogging E-Democracy","E-Democracy for Smart Cities","","","","10.1007/978-981-10-4035-1_7","Ashmita KarmakarUmmer Sahib","2017","http://link.springer.com/chapter/10.1007/978-981-10-4035-1_7","Chapter"
"Can Smart Home Technology Deliver on the Promise of Independent Living?","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_41","Sebastiaan T. M. PeekSil AartsEveline J. M. Wouters","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_41","ReferenceWorkEntry"
"Special issue on “Recent Advancements in Ubiquitous Computing”","Journal of Ambient Intelligence and Humanized Computing","","8","4","10.1007/s12652-017-0476-6","Macarena EspinillaJun LiuJuan M. García-Chamizo","2017","http://link.springer.com/article/10.1007/s12652-017-0476-6","Article"
"The Use of the Social Networks by Elderly People in the Czech Republic and Other Countries V4","Digital Nations – Smart Cities, Innovation, and Sustainability","","","","10.1007/978-3-319-68557-1_6","Libuše SvobodováMartina Hedvičáková","2017","http://link.springer.com/chapter/10.1007/978-3-319-68557-1_6","Chapter"
"Social Development and Security for Smart Economic Development","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_26","Robert NdugwaRomanus OpiyoDennis MwanikiOmondi Odhiambo","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_26","Chapter"
"Information from the past: how elderly people orchestrate presences, memories and technologies at home","Universal Access in the Information Society","","16","3","10.1007/s10209-016-0508-6","Alessandra TalamoMarco CamilliLoredana Di LucchioStefano Ventura","2017","http://link.springer.com/article/10.1007/s10209-016-0508-6","Article"
"Learning Behavioural Routines for Early Detection of Health Changes","Ambient Assisted Living","","","","10.1007/978-3-319-52322-4_12","Raoul HoffmannAxel SteinhageChristl Lauterbach","2017","http://link.springer.com/chapter/10.1007/978-3-319-52322-4_12","Chapter"
"Can the Smart City Allure Meet the Challenges of Indian Urbanization?","Sustainable Smart Cities in India","","","","10.1007/978-3-319-47145-7_2","Ashok Kumar","2017","http://link.springer.com/chapter/10.1007/978-3-319-47145-7_2","Chapter"
"Ethical framework of assistive devices: review and reflection","Robotics and Biomimetics","","4","1","10.1186/s40638-017-0074-2","Nazanin MansouriKhaled GoherSeyed Ebrahim Hosseini","2017","http://link.springer.com/article/10.1186/s40638-017-0074-2","Article"
"Urban Models of Sustainable Development from the Economic Perspective: Smart Cities","Sustainable Smart Cities","","","","10.1007/978-3-319-40895-8_2","Alberto Vaquero-GarcíaJosé Álvarez-GarcíaMarta Peris-Ortiz","2017","http://link.springer.com/chapter/10.1007/978-3-319-40895-8_2","Chapter"
"Case Studies of Selected IoT Deployments","Security Challenges and Approaches in Internet of Things","","","","10.1007/978-3-319-44230-3_6","Sridipta MisraMuthucumaru MaheswaranSalman Hashmi","2017","http://link.springer.com/chapter/10.1007/978-3-319-44230-3_6","Chapter"
"Exploring the German Living Lab Research Infrastructure: Opportunities for Sustainable Products and Services","Living Labs","","","","10.1007/978-3-319-33527-8_11","Justus von GeiblerCarolin BaedekerChrista LiedtkeHolger RohnLorenz Erdmann","2017","http://link.springer.com/chapter/10.1007/978-3-319-33527-8_11","Chapter"
"Computational Intelligence and Citizen Communication in the Smart City","Informatik-Spektrum","","40","1","10.1007/s00287-016-1007-0","Fabio Aurelio D’AsaroMattia Antonino Di GangiValerio PerticoneMarco Elio Tabacchi","2017","http://link.springer.com/article/10.1007/s00287-016-1007-0","Article"
"Towards Smart Economic Development in Nairobi: Evaluating Smart City Economy Impacts and Opportunities and Challenges for Smart Growth","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_27","Dennis MwanikiMichael KinyanjuiRomanus Opiyo","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_27","Chapter"
"Smart Mobility, the Role of Mobile Games","Serious Games","","","","10.1007/978-3-319-70111-0_5","Diego PajaritoMichael Gould","2017","http://link.springer.com/chapter/10.1007/978-3-319-70111-0_5","Chapter"
"Analysis of Major Parameters of Smart Cities and Their Suitability in Indian Context","From Poverty, Inequality to Smart City","","","","10.1007/978-981-10-2141-1_6","Riyan Habeeb","2017","http://link.springer.com/chapter/10.1007/978-981-10-2141-1_6","Chapter"
"Smart Textiles for Smart Home Control and Enriching Future Wireless Sensor Network Data","Sensors for Everyday Life","","","","10.1007/978-3-319-47319-2_9","Olivia OjuroyeRussel TorahSteve BeebyAdriana Wilde","2017","http://link.springer.com/chapter/10.1007/978-3-319-47319-2_9","Chapter"
"Technology Innovations in Public Service Delivery for Sustainable Development","Government 3.0 – Next Generation Government Technology Infrastructure and Services","","","","10.1007/978-3-319-63743-3_10","Jeremy Millard","2017","http://link.springer.com/chapter/10.1007/978-3-319-63743-3_10","Chapter"
"IOT Service Recommendation Strategy Based on Attribute Relevance","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-67585-5_4","Pingquan WangHong LuoYan Sun","2017","http://link.springer.com/chapter/10.1007/978-3-319-67585-5_4","Chapter"
"Living Safely and Actively in and Around the Home: Four Applied Examples from Avatars and Ambient Cubes to Active Walkers","Safe at Home with Assistive Technology","","","","10.1007/978-3-319-42890-1_2","Martin BiallasEdith BirrerDaniel BolligerAndreas RumschRolf KistlerAlexander KlapprothAliaksei Andrushevich","2017","http://link.springer.com/chapter/10.1007/978-3-319-42890-1_2","Chapter"
"An ideal IoT solution for real-time web monitoring","Cluster Computing","","20","3","10.1007/s10586-017-0861-0","Pedro DiogoNuno Vasco LopesLuis Paulo Reis","2017","http://link.springer.com/article/10.1007/s10586-017-0861-0","Article"
"Gerontechnology","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-082-7_191","Geoffrey LaneTyler HaydellMersina SimanskiCassandra Stevenson","2017","http://link.springer.com/referenceworkentry/10.1007/978-981-287-082-7_191","ReferenceWorkEntry"
"Asia’s Cities: Necessity, Challenges and Solutions for Going ‘Smart’","Smart City Networks","","","","10.1007/978-3-319-61313-0_3","Rupesh S. Iyengar","2017","http://link.springer.com/chapter/10.1007/978-3-319-61313-0_3","Chapter"
"Smart Infrastructure Development Makes Smart Cities—Promoting Smart Transport and ICT in Dakar","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_31","Gora Mboup","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_31","Chapter"
"Simulating empathic behavior in a social assistive robot","Multimedia Tools and Applications","","76","4","10.1007/s11042-016-3797-0","Berardina De CarolisStefano FerilliGiuseppe Palestra","2017","http://link.springer.com/article/10.1007/s11042-016-3797-0","Article"
"On-demand energy monitoring and response architecture in a ubiquitous world","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1014-4","Oihane Kamara-EstebanAnder PijoanAinhoa Alonso-VicarioCruz E. Borges","2017","http://link.springer.com/article/10.1007/s00779-017-1014-4","Article"
"Building Universal Socio-cultural Indicators for Standardizing the Safeguarding of Citizens’ Rights in Smart Cities","Social Indicators Research","","130","2","10.1007/s11205-015-1192-2","Maria-Lluïsa Marsal-Llacuna","2017","http://link.springer.com/article/10.1007/s11205-015-1192-2","Article"
"Does Activity Fulfil Aspiration? A Contextual Comparison of Smart City Applications in Practice","Planning Support Science for Smarter Urban Futures","","","","10.1007/978-3-319-57819-4_27","Lisanne de WijsPatrick WitteDaniel de KlerkStan Geertman","2017","http://link.springer.com/chapter/10.1007/978-3-319-57819-4_27","Chapter"
"Marketing and Branding of Calicut as a Smart City Destination","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_17","Deepak S. KumarLakshmi ManoharPriyanka Singh","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_17","Chapter"
"Project Management Methodologies in the Fourth Technological Revolution","Advances in Management Engineering","","","","10.1007/978-3-319-55889-9_7","Javier PajaresDavid PozaFelix VillafañezAdolfo López-Paredes","2017","http://link.springer.com/chapter/10.1007/978-3-319-55889-9_7","Chapter"
"Promoting Citizen’s Learning Experience in Smart Cities","Blended Learning. New Challenges and Innovative Practices","","","","10.1007/978-3-319-59360-9_2","Ronghuai HuangRongxia ZhuangJunfeng Yang","2017","http://link.springer.com/chapter/10.1007/978-3-319-59360-9_2","Chapter"
"IoT Applications and Business Models","Internet of Things","","","","10.1007/978-3-319-55405-1_4","Syed Ahsan Raza NaqviSyed Ali HassanFatima Hussain","2017","http://link.springer.com/chapter/10.1007/978-3-319-55405-1_4","Chapter"
"Performance Evaluation of an IoT-Based E-Learning Testbed Using Mean Shift Clustering Approach Considering Electroencephalogram Data","Advances on Broad-Band Wireless Computing, Communication and Applications","","","","10.1007/978-3-319-49106-6_54","Masafumi YamadaTetsuya OdaYi LiuKeita MatsuoLeonard Barolli","2017","http://link.springer.com/chapter/10.1007/978-3-319-49106-6_54","Chapter"
"Food Ordering Service System Design for Chinese Urban Commuters Based on Internet of Things","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-58697-7_20","Xinhui Hong","2017","http://link.springer.com/chapter/10.1007/978-3-319-58697-7_20","Chapter"
"Living Labs: A New Tool for Co-production?","Smart and Sustainable Planning for Cities and Regions","","","","10.1007/978-3-319-44899-2_16","Giorgia Nesti","2017","http://link.springer.com/chapter/10.1007/978-3-319-44899-2_16","Chapter"
"Origins and consequences of technology acquirement by independent-living seniors: towards an integrative model","BMC Geriatrics","","17","1","10.1186/s12877-017-0582-5","S. T. M. PeekK. G. LuijkxH. J. M. VrijhoefM. E. NieboerS. AartsC. S. van der VoortM. D. RijnaardE. J. M. Wouters","2017","http://link.springer.com/article/10.1186/s12877-017-0582-5","Article"
"Activity Signatures in Smart IoT Environments","Communication Systems and Networks","","","","10.1007/978-3-319-67235-9_6","Ravi Kokku","2017","http://link.springer.com/chapter/10.1007/978-3-319-67235-9_6","Chapter"
"The Role of Culture in Adopting Smart Home Technologies","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_58","Jane Chung","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_58","ReferenceWorkEntry"
"Role of Public Government Units Within the Framework of the Smart City Concept","Happy City - How to Plan and Create the Best Livable Area for the People","","","","10.1007/978-3-319-49899-7_6","Anna BrdulakHalina Brdulak","2017","http://link.springer.com/chapter/10.1007/978-3-319-49899-7_6","Chapter"
"Activity Recognition Enhancement Based on Ground-Truth: Introducing a New Method Including Accuracy and Granularity Metrics","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_8","Hamdi AloulouRomain EndelinMounir MokhtariBessam AbdulrazakFiras KaddachiJoaquim Bellmunt","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_8","Chapter"
"Condition of the Aged in National Capital Territory of Delhi","Marginalization in Globalizing Delhi: Issues of Land, Livelihoods and Health","","","","10.1007/978-81-322-3583-5_21","Bhaswati Das","2017","http://link.springer.com/chapter/10.1007/978-81-322-3583-5_21","Chapter"
"The SWOT Analysis of the Wearable Devices in Smart Health Applications","Smart Health","","","","10.1007/978-3-319-59858-1_1","Yu YangSijun YuYuwen HaoXiao XuHuiliang Liu","2017","http://link.springer.com/chapter/10.1007/978-3-319-59858-1_1","Chapter"
"“KogniChef”: A Cognitive Cooking Assistant","KI - Künstliche Intelligenz","","31","3","10.1007/s13218-017-0488-6","Alexander NeumannChristof ElbrechterNadine Pfeiffer-LeßmannRisto KõivaBirte CarlmeyerStefan RütherMichael SchadeAndré ÜckermannSven WachsmuthHelge J. Ritter","2017","http://link.springer.com/article/10.1007/s13218-017-0488-6","Article"
"Satisfaction Level of Elderly People’s Life in Urban Communities Based on the Status of Internet Usage—A Survey Covering Different Types of Communities in Xi’an","Smart Growth and Sustainable Development","","","","10.1007/978-3-319-48296-5_9","Liuchangyue LiXin DongJing Zhu","2017","http://link.springer.com/chapter/10.1007/978-3-319-48296-5_9","Chapter"
"Political and Regulatory Environment for Smart Home Technology from the Perspective of Singapore","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_12","Bert Vrijhoef","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_12","ReferenceWorkEntry"
"Key Factors for Innovative Developments on Health Sensor-Based System","Bioinformatics and Biomedical Engineering","","","","10.1007/978-3-319-56154-7_59","Maria Dolores PeláezMiguel López-MedinaMacarena EspinillaJavier Medina-Quero","2017","http://link.springer.com/chapter/10.1007/978-3-319-56154-7_59","Chapter"
"TSensors Vision, Infrastructure and Security Challenges in Trillion Sensor Era","Journal of Hardware and Systems Security","","1","4","10.1007/s41635-017-0028-8","Mahabubul AlamMark M. TehranipoorUjjwal Guin","2017","http://link.springer.com/article/10.1007/s41635-017-0028-8","Article"
"Intelligent Smartphone Audiometry","Ambient Intelligence– Software and Applications – 8th International Symposium on Ambient Intelligence (ISAmI 2017)","","","","10.1007/978-3-319-61118-1_15","Alexander KocianCarmelo IencoStefano ChessaWilko Grolman","2017","http://link.springer.com/chapter/10.1007/978-3-319-61118-1_15","Chapter"
