Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Users’ Perceptions and Attitudes Towards Smart Home Technologies","Smart Homes and Health Telematics, Designing a Better Future: Urban Assisted Living","","","","10.1007/978-3-319-94523-1_18","Deepika SinghIsmini PsychoulaJohannes KropfSten HankeAndreas Holzinger","2018","http://link.springer.com/chapter/10.1007/978-3-319-94523-1_18","Chapter"
"A Public-Private Partnerships Model Based on OneM2M and OSGi Enabling Smart City Solutions and Innovative Ageing Services","Cloud Infrastructures, Services, and IoT Systems for Smart Cities","","","","10.1007/978-3-319-67636-4_6","Paolo LilloLuca MainettiLuigi Patrono","2018","http://link.springer.com/chapter/10.1007/978-3-319-67636-4_6","Chapter"
"Cyber physical systems design, methodology, and integration: the current status and future outlook","Journal of Ambient Intelligence and Humanized Computing","","9","5","10.1007/s12652-017-0575-4","Ashraf DarwishAboul Ella Hassanien","2018","http://link.springer.com/article/10.1007/s12652-017-0575-4","Article"
"Smart Cities: Vision on-the-Ground","Smart Cities","","","","10.1007/978-3-319-59381-4_1","Ted Lehr","2018","http://link.springer.com/chapter/10.1007/978-3-319-59381-4_1","Chapter"
"Implementation of Climate Smart City Planning: Global Climate Smart City Platform Solution","Low-Carbon Smart Cities","","","","10.1007/978-3-319-59618-1_7","Kwi-Gon Kim","2018","http://link.springer.com/chapter/10.1007/978-3-319-59618-1_7","Chapter"
"Overview: Big Data Support for Urban Planning and Management in China","Big Data Support of Urban Planning and Management","","","","10.1007/978-3-319-51929-6_1","Zhenjiang Shen","2018","http://link.springer.com/chapter/10.1007/978-3-319-51929-6_1","Chapter"
"Towards Big Data Analytics in Large-Scale Federations of Semantically Heterogeneous IoT Platforms","Artificial Intelligence Applications and Innovations","","","","10.1007/978-3-319-92016-0_2","Ilias KalamarasNikolaos KaklanisKostantinos VotisDimitrios Tzovaras","2018","http://link.springer.com/chapter/10.1007/978-3-319-92016-0_2","Chapter"
"Energy-Saving Through Smart Home Concept","Artificial Intelligence in Renewable Energetic Systems","","","","10.1007/978-3-319-73192-6_6","Rabea CheggouEl-Hadi KhoumeriKamila Ferhah","2018","http://link.springer.com/chapter/10.1007/978-3-319-73192-6_6","Chapter"
"Towards a Model for Intelligent Context-Sensitive Computing for Smart Cities","Handbook of Smart Cities","","","","10.1007/978-3-319-97271-8_8","Salman MemonRichard OlaniyanMuthucumaru Maheswaran","2018","http://link.springer.com/chapter/10.1007/978-3-319-97271-8_8","Chapter"
"GHOST - Safe-Guarding Home IoT Environments with Personalised Real-Time Risk Control","Security in Computer and Information Sciences","","","","10.1007/978-3-319-95189-8_7","A. CollenN. A. NijdamJ. Augusto-GonzalezS. K. KatsikasK. M. GiannoutakisG. SpathoulasE. GelenbeK. VotisD. TzovarasN. GhavamiM. VolkamerP. HallerA. SánchezM. Dimas","2018","http://link.springer.com/chapter/10.1007/978-3-319-95189-8_7","Chapter"
"Big data and smart cities: a public sector organizational learning perspective","Information Systems and e-Business Management","","16","3","10.1007/s10257-017-0344-0","Ekene OkwechimePeter DuncanDavid Edgar","2018","http://link.springer.com/article/10.1007/s10257-017-0344-0","Article"
"A Blockchain-Based Decentralized Security Architecture for IoT","Internet of Things – ICIOT 2018","","","","10.1007/978-3-319-94370-1_1","Pelin AnginMelih Burak MertOkan MeteAzer RamazanliKaan SaricaBora Gungoren","2018","http://link.springer.com/chapter/10.1007/978-3-319-94370-1_1","Chapter"
"Smart Cities and Digitized Urban Management","Business & Information Systems Engineering","","60","3","10.1007/s12599-018-0537-1","Dr. Tobias BrandtProf. Wolf KetterProf. Dr. Lutz M. KolbeProf. Dr. Dirk NeumannProf. Richard T. Watson","2018","http://link.springer.com/article/10.1007/s12599-018-0537-1","Article"
"Methods to Design Home Support for Elders","Human Aspects of IT for the Aged Population. Applications in Health, Assistance, and Entertainment","","","","10.1007/978-3-319-92037-5_21","Elena EliasMarc-Eric Bobillier ChaumonMichel Vacher","2018","http://link.springer.com/chapter/10.1007/978-3-319-92037-5_21","Chapter"
"Big Data Analytics and Context-Aware Computing: Characteristics, Commonalities, Differences, Applications, and Challenges","Smart Sustainable Cities of the Future","","","","10.1007/978-3-319-73981-6_9","Simon Elias Bibri","2018","http://link.springer.com/chapter/10.1007/978-3-319-73981-6_9","Chapter"
"Audio Event Recognition in the Smart Home","Computational Analysis of Sound Scenes and Events","","","","10.1007/978-3-319-63450-0_12","Sacha Krstulović","2018","http://link.springer.com/chapter/10.1007/978-3-319-63450-0_12","Chapter"
"Realization of a Health Support Ecosystem Through a Smart City Concept: A Collaborative Dynamic Capabilities Perspective","Collaborative Dynamic Capabilities for Service Innovation","","","","10.1007/978-3-319-77240-0_5","Nobuyuki Tokoro","2018","http://link.springer.com/chapter/10.1007/978-3-319-77240-0_5","Chapter"
"Reflections on the Effectiveness of a High Density Ambient Sensor Deployment for Monitoring Healthy Aging","Human Aspects of IT for the Aged Population. Applications in Health, Assistance, and Entertainment","","","","10.1007/978-3-319-92037-5_24","Susann M. KeohaneScott N. GerardAliza HechingSam S. AdamsPeri Tarr","2018","http://link.springer.com/chapter/10.1007/978-3-319-92037-5_24","Chapter"
"Factors Affecting the Acceptability of Social Robots by Older Adults Including People with Dementia or Cognitive Impairment: A Literature Review","International Journal of Social Robotics","","10","5","10.1007/s12369-018-0471-x","Sally WhelanKathy MurphyEva BarrettCheryl KruscheAdam SantorelliDympna Casey","2018","http://link.springer.com/article/10.1007/s12369-018-0471-x","Article"
"The Internet of Hackable Things","Proceedings of 5th International Conference in Software Engineering for Defence Applications","","","","10.1007/978-3-319-70578-1_13","Nicola DragoniAlberto GiarettaManuel Mazzara","2018","http://link.springer.com/chapter/10.1007/978-3-319-70578-1_13","Chapter"
"Healthcare Informatics and Technology in Managing the Older Cancer Patient","Geriatric Oncology","","","","10.1007/978-3-319-44870-1_89-1","John ShenZhuoer XieArash Naeim","2018","http://link.springer.com/referenceworkentry/10.1007/978-3-319-44870-1_89-1","ReferenceWorkEntry"
"A context-aware data fusion approach for health-IoT","International Journal of Information Technology","","10","3","10.1007/s41870-018-0116-1","Zartasha BalochFaisal Karim ShaikhMukhtiar Ali Unar","2018","http://link.springer.com/article/10.1007/s41870-018-0116-1","Article"
"Global Plan of Intelligent City","Intelligent City Evaluation System","","","","10.1007/978-981-10-5939-1_1","Zhiqiang Wu","2018","http://link.springer.com/chapter/10.1007/978-981-10-5939-1_1","Chapter"
"A Smart Home Model Using Android Application","Proceedings of the 7th International Conference on Kansei Engineering and Emotion Research 2018","","","","10.1007/978-981-10-8612-0_1","Kashif NisarAg Asri Ag Ibrahim","2018","http://link.springer.com/chapter/10.1007/978-981-10-8612-0_1","Chapter"
"A User-Centered Ethical Assessment of Welfare Technology for Elderly","Human Aspects of IT for the Aged Population. Applications in Health, Assistance, and Entertainment","","","","10.1007/978-3-319-92037-5_6","Ella KolkowskaIsabella ScandurraAnneli Avatare NöuMarie SjölinderMevludin Memedi","2018","http://link.springer.com/chapter/10.1007/978-3-319-92037-5_6","Chapter"
"Smart City and Green Development","Challenges and Opportunities in the Digital Era","","","","10.1007/978-3-030-02131-3_18","A. PolzonettiM. Sagratella","2018","http://link.springer.com/chapter/10.1007/978-3-030-02131-3_18","Chapter"
"Risk-Based Decision Making in IoT Systems","Information Systems Architecture and Technology: Proceedings of 38th International Conference on Information Systems Architecture and Technology – ISAT 2017","","","","10.1007/978-3-319-67220-5_21","Grzegorz J. Blinowski","2018","http://link.springer.com/chapter/10.1007/978-3-319-67220-5_21","Chapter"
"HELP? Attitudes Towards Care and Assistive Technologies from the Perspective of People with Disabilities","Computers Helping People with Special Needs","","","","10.1007/978-3-319-94274-2_79","Julia Offermann-van HeekMartina Ziefle","2018","http://link.springer.com/chapter/10.1007/978-3-319-94274-2_79","Chapter"
"Reliable Cross Layer Design for E-Health Applications—IoT Perspective","Cognitive Computing for Big Data Systems Over IoT","","","","10.1007/978-3-319-70688-7_5","P. SarweshN. Shekar V. ShetK. Chandrasekaran","2018","http://link.springer.com/chapter/10.1007/978-3-319-70688-7_5","Chapter"
"Intelligent Sensor Data Fusion for Supporting Advanced Smart Health Processes","Complex, Intelligent, and Software Intensive Systems","","","","10.1007/978-3-319-61566-0_33","Alfredo CuzzocreaFernando FerriPatrizia Grifoni","2018","http://link.springer.com/chapter/10.1007/978-3-319-61566-0_33","Chapter"
"Money Matters? A Qualitative Study of the Funding Organizations as Parts of Smart Cities and Innovative Development","Smart Technologies for Smart Governments","","","","10.1007/978-3-319-58577-2_9","Tommi InkinenHeli Ponto","2018","http://link.springer.com/chapter/10.1007/978-3-319-58577-2_9","Chapter"
"Software Applications and Software Culture","Fundamentals of Software Culture","","","","10.1007/978-981-13-0701-0_4","Zheng QinHuidi ZhangXin QinKaiping XuKouemo Ngayo Anatoli DimitrovGuolong WangWenhui Yu","2018","http://link.springer.com/chapter/10.1007/978-981-13-0701-0_4","Chapter"
"Evolving a Locally Appropriate Indicator System for Benchmarking Sustainable Smart Cities in India","Sustainable Development Research in the Asia-Pacific Region","","","","10.1007/978-3-319-73293-0_15","Sarbeswar PraharajJung Hoon HanScott Hawken","2018","http://link.springer.com/chapter/10.1007/978-3-319-73293-0_15","Chapter"
"Assessing the market potential of electric bicycles and ICT for low carbon school travel: a case study in the Smart City of ÁGUEDA","European Transport Research Review","","10","1","10.1007/s12544-017-0279-z","Elisabete ArsenioJoana V. DiasSofia Azeredo LopesHelena Iglésias Pereira","2018","http://link.springer.com/article/10.1007/s12544-017-0279-z","Article"
"5G/IoT-enabled UAVs for multimedia delivery in industry-oriented applications","Multimedia Tools and Applications","","","","10.1007/s11042-018-6288-7","Fadi Al-TurjmanSinem Alturjman","2018","http://link.springer.com/article/10.1007/s11042-018-6288-7","Article"
"Technology-Enabled Medication Adherence for Seniors Living in the Community: Experiences, Lessons, and the Road Ahead","Human Aspects of IT for the Aged Population. Applications in Health, Assistance, and Entertainment","","","","10.1007/978-3-319-92037-5_11","Hwee-Xian TanHwee-Pink TanHuiguang Liang","2018","http://link.springer.com/chapter/10.1007/978-3-319-92037-5_11","Chapter"
"City as a Service and City On-Demand – New concepts for intelligent urban development","Digital Marketplaces Unleashed","","","","10.1007/978-3-662-49275-8_70","Georg KlassenMartin Buske","2018","http://link.springer.com/chapter/10.1007/978-3-662-49275-8_70","Chapter"
"Intelligent Wristbands for the Automatic Detection of Emotional States for the Elderly","Intelligent Data Engineering and Automated Learning – IDEAL 2018","","","","10.1007/978-3-030-03493-1_54","Jaime A. RinconAngelo CostaPaulo NovaisVicente JulianCarlos Carrascosa","2018","http://link.springer.com/chapter/10.1007/978-3-030-03493-1_54","Chapter"
"Designing a Product Service Platform for Older People: From Needs to Requirements","Smart Homes and Health Telematics, Designing a Better Future: Urban Assisted Living","","","","10.1007/978-3-319-94523-1_3","Roberto MenghiAlessandra PapettiSara CarbonariMichele Germani","2018","http://link.springer.com/chapter/10.1007/978-3-319-94523-1_3","Chapter"
"Smart Cities and M3: Rapid Research, Meaningful Metrics and Co-Design","Systemic Practice and Action Research","","31","1","10.1007/s11213-017-9415-x","Simon BellFrancesca BenattiNeil R. EdwardsRobin LaneyDavid R. MorseLara PiccoloOliver Zanetti","2018","http://link.springer.com/article/10.1007/s11213-017-9415-x","Article"
"XDN: cross-device framework for custom notifications management","Computing","","","","10.1007/s00607-018-0686-6","Fulvio CornoLuigi De RussisTeodoro Montanaro","2018","http://link.springer.com/article/10.1007/s00607-018-0686-6","Article"
"Visualization model of big data based on self-organizing feature map neural network and graphic theory for smart cities","Cluster Computing","","","","10.1007/s10586-018-1848-1","Xiaowei ChenHarry Haoxiang WangBin Tian","2018","http://link.springer.com/article/10.1007/s10586-018-1848-1","Article"
"A Study on Haptic Feedback Awareness of Senior Citizens","Human Aspects of IT for the Aged Population. Acceptance, Communication and Participation","","","","10.1007/978-3-319-92034-4_24","Shuo-Fang LiuYu-Tzu YangChing-Fen ChangPo-Yen LinHsiang-Sheng Cheng","2018","http://link.springer.com/chapter/10.1007/978-3-319-92034-4_24","Chapter"
"Smart and Livable Cities: Opportunities to Enhance Quality of Life and Realize Multiple Co-benefits","Mainstreaming Climate Co-Benefits in Indian Cities","","","","10.1007/978-981-10-5816-5_10","Shilpi MittalMahendra Sethi","2018","http://link.springer.com/chapter/10.1007/978-981-10-5816-5_10","Chapter"
"Development of an Ontology Based Solution for Energy Saving Through a Smart Home in the City of Adrar in Algeria","The International Conference on Advanced Machine Learning Technologies and Applications (AMLTA2018)","","","","10.1007/978-3-319-74690-6_52","Djamel SabaHoussem Eddine DeghaBrahim BerbaouiRachid Maouedj","2018","http://link.springer.com/chapter/10.1007/978-3-319-74690-6_52","Chapter"
"Privacy and Future Consent in Smart Homes as Assisted Living Technologies","Human Aspects of IT for the Aged Population. Applications in Health, Assistance, and Entertainment","","","","10.1007/978-3-319-92037-5_30","Erik Thorstensen","2018","http://link.springer.com/chapter/10.1007/978-3-319-92037-5_30","Chapter"
"A Model New for Smart Home Technologies Knee Monitor and Walking Analyser","Proceedings of the 7th International Conference on Kansei Engineering and Emotion Research 2018","","","","10.1007/978-981-10-8612-0_52","Kashif NisarAg Asri Ag Ibrahim","2018","http://link.springer.com/chapter/10.1007/978-981-10-8612-0_52","Chapter"
"Technological Approach for Early and Unobtrusive Detection of Possible Health Changes Toward More Effective Treatment","Smart Homes and Health Telematics, Designing a Better Future: Urban Assisted Living","","","","10.1007/978-3-319-94523-1_5","Firas KaddachiHamdi AloulouBessam AbdulrazakPhilippe FraisseMounir Mokhtari","2018","http://link.springer.com/chapter/10.1007/978-3-319-94523-1_5","Chapter"
"Between a Smart City and Smart Society","Intelligent Human Systems Integration","","","","10.1007/978-3-319-73888-8_110","Gianmarco CifaldiIonut Serban","2018","http://link.springer.com/chapter/10.1007/978-3-319-73888-8_110","Chapter"
"Visualizing the Intellectual Structure of Electronic Health Research: A Bibliometric Analysis","Smart Health","","","","10.1007/978-3-030-03649-2_31","Tongtong LiDongxiao GuXiaoyu WangChangyong Liang","2018","http://link.springer.com/chapter/10.1007/978-3-030-03649-2_31","Chapter"
"Self-Aware Fog Computing in Private and Secure Spheres","Fog Computing in the Internet of Things","","","","10.1007/978-3-319-57639-8_5","Kalle TammemäeAxel JantschAlar KuusikJürgo-Sören PredenEnn Õunapuu","2018","http://link.springer.com/chapter/10.1007/978-3-319-57639-8_5","Chapter"
"The System Complexities of Smart Cities and the Systems Approach for Standardization","Smart Cities","","","","10.1007/978-3-319-59381-4_3","Manyphay Viengkham","2018","http://link.springer.com/chapter/10.1007/978-3-319-59381-4_3","Chapter"
"The Value of Disruptive Innovations","Global Innovation and Economic Value","","","","10.1007/978-81-322-3760-0_5","Vijay KumarR. P. Sundarraj","2018","http://link.springer.com/chapter/10.1007/978-81-322-3760-0_5","Chapter"
"Implementation of NFC-Based Smart-Drug Information Management System","Advances in Computer Science and Ubiquitous Computing","","","","10.1007/978-981-10-7605-3_127","Kyeong-Rae ChoTae-Bok Yoon","2018","http://link.springer.com/chapter/10.1007/978-981-10-7605-3_127","Chapter"
"An Intelligent Real Time IoT Based System (IRTBS) for Monitoring ICU Patient","Information and Communication Technology for Intelligent Systems (ICTIS 2017) - Volume 2","","","","10.1007/978-3-319-63645-0_44","Bharat PrajapatiSatyen ParikhJignesh Patel","2018","http://link.springer.com/chapter/10.1007/978-3-319-63645-0_44","Chapter"
"Electronic Assessment of Physical Decline in Geriatric Cancer Patients","Current Oncology Reports","","20","3","10.1007/s11912-018-0670-5","Ramin FallahzadehHassan GhasemzadehArmin Shahrokni","2018","http://link.springer.com/article/10.1007/s11912-018-0670-5","Article"
"Enhancing speed of SIMON: A light-weight-cryptographic algorithm for IoT applications","Multimedia Tools and Applications","","","","10.1007/s11042-018-6801-z","Norah AlassafAdnan GutubShabir A. ParahManal Al Ghamdi","2018","http://link.springer.com/article/10.1007/s11042-018-6801-z","Article"
"Sustainable Transport Solutions for the Concept of Smart City","Sustainable Energy and Transportation","","","","10.1007/978-981-10-7509-4_3","Minu JoshiAjay VaidyaManali Deshmukh","2018","http://link.springer.com/chapter/10.1007/978-981-10-7509-4_3","Chapter"
"What Is Hip? – Classifying Adopters and Rejecters of Interactive Digital Textiles in Home Environments","Information and Communication Technologies for Ageing Well and e-Health","","","","10.1007/978-3-319-93644-4_1","Julia van HeekPhilipp BraunerMartina Ziefle","2018","http://link.springer.com/chapter/10.1007/978-3-319-93644-4_1","Chapter"
"Knowledge Based Health Monitoring During Driving","HCI International 2018 – Posters' Extended Abstracts","","","","10.1007/978-3-319-92285-0_52","Se Jin ParkSeunghee HongDamee KimYoung SeoIqram Hussain","2018","http://link.springer.com/chapter/10.1007/978-3-319-92285-0_52","Chapter"
"Transforming the Traditional Farming into Smart Farming Using Drones","Proceedings of the Second International Conference on Computational Intelligence and Informatics","","","","10.1007/978-981-10-8228-3_54","R. P. Ram KumarP. SanjeevaB. Vijay Kumar","2018","http://link.springer.com/chapter/10.1007/978-981-10-8228-3_54","Chapter"
"Big data analytics enhanced healthcare systems: a review","The Journal of Supercomputing","","","","10.1007/s11227-017-2222-4","Sarah ShafqatSaira KishwerRaihan Ur RasoolJunaid QadirTehmina AmjadHafiz Farooq Ahmad","2018","http://link.springer.com/article/10.1007/s11227-017-2222-4","Article"
"Ontology-Based Personalized Telehealth Scheme in Cloud Computing","Web Services – ICWS 2018","","","","10.1007/978-3-319-94289-6_4","Keke GaiLei ZouLiehuang Zhu","2018","http://link.springer.com/chapter/10.1007/978-3-319-94289-6_4","Chapter"
"Urban-focused weather and climate services in Hong Kong","Geoscience Letters","","5","1","10.1186/s40562-018-0119-6","Tsz-cheung LeeWai-kin WongKwong-hung Tam","2018","http://link.springer.com/article/10.1186/s40562-018-0119-6","Article"
"Continuous measuring of the indoor walking speed of older adults living alone","Journal of Ambient Intelligence and Humanized Computing","","9","3","10.1007/s12652-017-0456-x","A. Nait AichaG. EnglebienneB. Kröse","2018","http://link.springer.com/article/10.1007/s12652-017-0456-x","Article"
"A Comprehensive Framework for Elderly Healthcare Monitoring in Smart Environment","Technology for Smart Futures","","","","10.1007/978-3-319-60137-3_6","M. Al HemairyM. SerhaniS. AminM. Alahmad","2018","http://link.springer.com/chapter/10.1007/978-3-319-60137-3_6","Chapter"
"Retirement Communities: Continuing Exploration to Meet Growing Social Demand","Annual Report on Financing Old Age Care in China (2017)","","","","10.1007/978-981-13-0968-7_11","Liying Feng","2018","http://link.springer.com/chapter/10.1007/978-981-13-0968-7_11","Chapter"
"Building Smart University Using Innovative Technology and Architecture","Smart Universities","","","","10.1007/978-3-319-59454-5_6","Attila Adamkó","2018","http://link.springer.com/chapter/10.1007/978-3-319-59454-5_6","Chapter"
"“Intelligent Bathroom” - Intelligent Decision for Health","Intelligent Human Systems Integration","","","","10.1007/978-3-319-73888-8_21","Anna Jaglarz","2018","http://link.springer.com/chapter/10.1007/978-3-319-73888-8_21","Chapter"
"Discovering activity patterns in office environment using a network of low-resolution visual sensors","Journal of Ambient Intelligence and Humanized Computing","","9","2","10.1007/s12652-017-0511-7","Mohamed EldibFrancis DeboeverieWilfried PhilipsHamid Aghajan","2018","http://link.springer.com/article/10.1007/s12652-017-0511-7","Article"
"Analysing the Role of India’s Smart Cities Mission in Achieving Sustainable Development Goal 11 and the New Urban Agenda","Sustainable Development Research in the Asia-Pacific Region","","","","10.1007/978-3-319-73293-0_16","Anurita BhatnagarTriveni Prasad NandaShilpi SinghKruti UpadhyayAnil SawhneyD. T. V. Raghu Rama Swamy","2018","http://link.springer.com/chapter/10.1007/978-3-319-73293-0_16","Chapter"
"Energy Efficiency in Wireless Multimedia Sensor Networking: Architecture, Management and Security","Greening Video Distribution Networks","","","","10.1007/978-3-319-71718-0_7","Erkki HarjulaTenager MekonnenMiika KomuPawani PorambageTero KauppinenJimmy KjällmanMika Ylianttila","2018","http://link.springer.com/chapter/10.1007/978-3-319-71718-0_7","Chapter"
"The Cornerstones of Smart Home Research for Healthcare","Advanced Data Analytics in Health","","","","10.1007/978-3-319-77911-9_11","Kevin BouchardJianguo HaoBruno BouchardSébastien GabouryMohammed Tarik MoutacalliCharles Gouin-VallerandHubert Kenfack NgankamHélène PigotSylvain Giroux","2018","http://link.springer.com/chapter/10.1007/978-3-319-77911-9_11","Chapter"
"QoS-Driven Self-adaptation for Critical IoT-Based Systems","Service-Oriented Computing – ICSOC 2017 Workshops","","","","10.1007/978-3-319-91764-1_8","Arthur GatouillatYouakim BadrBertrand Massot","2018","http://link.springer.com/chapter/10.1007/978-3-319-91764-1_8","Chapter"
"Context-aware pseudonymization and authorization model for IoT-based smart hospitals","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-1129-0","Salah ZemmoudjNabila BermadMawloud Omar","2018","http://link.springer.com/article/10.1007/s12652-018-1129-0","Article"
"Temporal features and relations discovery of activities from sensor data","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-0855-7","Ehsan Nazerfard","2018","http://link.springer.com/article/10.1007/s12652-018-0855-7","Article"
"A secure routing protocol with regional partitioned clustering and Beta trust management in smart home","Wireless Networks","","","","10.1007/s11276-018-01916-1","Zhen HongQian ShaoXiaojing LiaoRaheem Beyah","2018","http://link.springer.com/article/10.1007/s11276-018-01916-1","Article"
"From Data Integration to Big Data Integration","A Comprehensive Guide Through the Italian Database Research Over the Last 25 Years","","","","10.1007/978-3-319-61893-7_3","Sonia BergamaschiDomenico BeneventanoFederica MandreoliRiccardo MartogliaFrancesco GuerraMirko OrsiniLaura PoMaurizio VinciniGiovanni SimoniniSong ZhuLuca GagliardelliLuca Magnotta","2018","http://link.springer.com/chapter/10.1007/978-3-319-61893-7_3","Chapter"
"Understanding Kid-Friendly Urban Space for a More Inclusive Smart City: The Case Study of Cagliari (Italy)","Computational Science and Its Applications – ICCSA 2018","","","","10.1007/978-3-319-95168-3_40","Alfonso AnnunziataChiara Garau","2018","http://link.springer.com/chapter/10.1007/978-3-319-95168-3_40","Chapter"
"Multilingual Low-Resourced Prototype System for Voice-Controlled Intelligent Building Applications","Trends and Advances in Information Systems and Technologies","","","","10.1007/978-3-319-77700-9_10","Alexandru CaranicaLucian GeorgescuAlexandru VulpeHoria Cucu","2018","http://link.springer.com/chapter/10.1007/978-3-319-77700-9_10","Chapter"
"Transition activity recognition using fuzzy logic and overlapped sliding window-based convolutional neural networks","The Journal of Supercomputing","","","","10.1007/s11227-018-2470-y","Jaewoong KangJongmo KimSeongil LeeMye Sohn","2018","http://link.springer.com/article/10.1007/s11227-018-2470-y","Article"
"Emerging Themes and What’s Next?","Smarter Homes","","","","10.1007/978-1-4842-3363-4_6","Alexandra Deschamps-Sonsino","2018","http://link.springer.com/chapter/10.1007/978-1-4842-3363-4_6","Chapter"
"Designing a goal-oriented smart-home environment","Information Systems Frontiers","","20","1","10.1007/s10796-016-9670-x","Javier PalancaElena del ValAna Garcia-FornesHolger BillhardtJuan Manuel CorchadoVicente Julián","2018","http://link.springer.com/article/10.1007/s10796-016-9670-x","Article"
"MAMbO5: a new ontology approach for modelling and managing intelligent virtual environments based on multi-agent systems","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-018-1089-4","B. Okreša ƉurićJ. RinconC. CarrascosaM. SchattenV. Julian","2018","http://link.springer.com/article/10.1007/s12652-018-1089-4","Article"
"Activity inference engine for real-time cognitive assistance in smart environments","Journal of Ambient Intelligence and Humanized Computing","","9","3","10.1007/s12652-017-0467-7","Jianguo HaoAbdenour BouzouaneBruno BouchardSébastien Gaboury","2018","http://link.springer.com/article/10.1007/s12652-017-0467-7","Article"
"Re-Employability of Older People in Khon Kaen Municipality (KKM)","Ageing International","","43","2","10.1007/s12126-017-9316-4","Narong Kiettikunwong","2018","http://link.springer.com/article/10.1007/s12126-017-9316-4","Article"
"Expert Competence in Remote Diagnostics - Industrial Interests, Educational Goals, Flipped Classroom & Laboratory Settings","Online Engineering & Internet of Things","","","","10.1007/978-3-319-64352-6_41","Lena ClaessonJenny LundbergJohan ZackrissonSven JohanssonLars Håkansson","2018","http://link.springer.com/chapter/10.1007/978-3-319-64352-6_41","Chapter"
"Detecting crypto-ransomware in IoT networks based on energy consumption footprint","Journal of Ambient Intelligence and Humanized Computing","","9","4","10.1007/s12652-017-0558-5","Amin AzmoodehAli DehghantanhaMauro ContiKim-Kwang Raymond Choo","2018","http://link.springer.com/article/10.1007/s12652-017-0558-5","Article"
"Developing the IoT to Support the Health Sector: A Case Study from Kikwit, DR Congo","Emerging Technologies for Developing Countries","","","","10.1007/978-3-319-67837-5_5","Piers W. LawrenceTrisha M. PhippardGowri Sankar RamachandranDanny Hughes","2018","http://link.springer.com/chapter/10.1007/978-3-319-67837-5_5","Chapter"
"Action detection fusing multiple Kinects and a WIMU: an application to in-home assistive technology for the elderly","Machine Vision and Applications","","29","5","10.1007/s00138-018-0931-1","Albert ClapésÀlex PardoOriol Pujol VilaSergio Escalera","2018","http://link.springer.com/article/10.1007/s00138-018-0931-1","Article"
"Lightweight and universal intelligent service platform in indoor environment","Cluster Computing","","","","10.1007/s10586-018-2099-x","Zheng WanJun LiWenqiang DuanYuechi ChenNaixue Xiong","2018","http://link.springer.com/article/10.1007/s10586-018-2099-x","Article"
"Robots in Assisted Living Environments as an Unobtrusive, Efficient, Reliable and Modular Solution for Independent Ageing: The RADIO Experience","Applied Reconfigurable Computing. Architectures, Tools, and Applications","","","","10.1007/978-3-319-78890-6_57","Christos AntonopoulosGeorgios KeramidasNikolaos S. VorosMichael HuebnerFynn SchwiegelshohnDiana GoehringerMaria DagioglouGeorgios StavrinosStasinos KonstantopoulosVangelis Karkaletsis","2018","http://link.springer.com/chapter/10.1007/978-3-319-78890-6_57","Chapter"
"Designing Augmented, Domestic Environments to Support Ageing in Place","Assistive Augmentation","","","","10.1007/978-981-10-6404-3_7","Jeannette DurickLinda Leung","2018","http://link.springer.com/chapter/10.1007/978-981-10-6404-3_7","Chapter"
"Recommender Systems for IoT Enabled m-Health Applications","Artificial Intelligence Applications and Innovations","","","","10.1007/978-3-319-92016-0_21","Seda Polat ErdenizIlias MaglogiannisAndreas MenychtasAlexander FelfernigThi Ngoc Trang Tran","2018","http://link.springer.com/chapter/10.1007/978-3-319-92016-0_21","Chapter"
"A generic user interface for energy management in smart homes","Energy Informatics","","1","1","10.1186/s42162-018-0060-0","Huiwen XuLukas KönigDoris CálizHartmut Schmeck","2018","http://link.springer.com/article/10.1186/s42162-018-0060-0","Article"
"Challenges for Deploying IoT Wearable Medical Devices Among the Ageing Population","Distributed, Ambient and Pervasive Interactions: Understanding Humans","","","","10.1007/978-3-319-91125-0_25","Fei XingGuochao PengTian LiangJingyi Jiang","2018","http://link.springer.com/chapter/10.1007/978-3-319-91125-0_25","Chapter"
"Introduction: Legal and Ethical Dimensions of AI, NorMAS, and the Web of Data","AI Approaches to the Complexity of Legal Systems","","","","10.1007/978-3-030-00178-0_1","Ugo PagalloMonica PalmiraniPompeu CasanovasGiovanni SartorSerena Villata","2018","http://link.springer.com/chapter/10.1007/978-3-030-00178-0_1","Chapter"
"How Green Is Your Smart House: Looking Back to the Original Concept of the Smart House","Green City Planning and Practices in Asian Cities","","","","10.1007/978-3-319-70025-0_3","Puteri FitriatyZhenjiang ShenKenichi Sugihara","2018","http://link.springer.com/chapter/10.1007/978-3-319-70025-0_3","Chapter"
"Real-Time Remote Health-Monitoring Systems in a Medical Centre: A Review of the Provision of Healthcare Services-Based Body Sensor Information, Open Challenges and Methodological Aspects","Journal of Medical Systems","","42","9","10.1007/s10916-018-1006-6","O. S. AlbahriA. A. ZaidanB. B. ZaidanM. HashimA. S. AlbahriM. A. Alsalem","2018","http://link.springer.com/article/10.1007/s10916-018-1006-6","Article"
