Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Beacons of the Smart City","Public Libraries in the Smart City","","","","10.1007/978-981-13-2805-3_2","Dale LeorkeDanielle Wyatt","2019","http://link.springer.com/chapter/10.1007/978-981-13-2805-3_2","Chapter"
"A cloud-based virtual caregiver for elderly people in a cyber physical IoT system","Cluster Computing","","22","1","10.1007/s10586-018-1806-y","Md. Abdur RahmanM. Shamim Hossain","2019","http://link.springer.com/article/10.1007/s10586-018-1806-y","Article"
"Introduction: From the Industrial Economy to the Digital Economy: A Giant Leap—Research on the “1 + 10” Framework of the Digital Economy","Emerging Champions in the Digital Economy","","","","10.1007/978-981-13-2628-8_1","Xiaoming Zhu","2019","http://link.springer.com/chapter/10.1007/978-981-13-2628-8_1","Chapter"
"A Study on the Deployment of a Service Robot in an Elderly Care Center","International Journal of Social Robotics","","11","2","10.1007/s12369-018-0492-5","David PortugalPaulo AlvitoEleni ChristodoulouGeorge SamarasJorge Dias","2019","http://link.springer.com/article/10.1007/s12369-018-0492-5","Article"
"Fog computing for assisting and tracking elder patients with neurodegenerative diseases","Peer-to-Peer Networking and Applications","","","","10.1007/s12083-019-00732-4","Iván García-MagariñoJosé Varela-AldasGuillermo Palacios-NavarroJaime Lloret","2019","http://link.springer.com/article/10.1007/s12083-019-00732-4","Article"
"Narrowband-IoT as an Effective Developmental Strategy for Internet of Things in Sub-Saharan Africa: Nigerian Case Study","Wireless and Satellite Systems","","","","10.1007/978-3-030-19156-6_6","Oluwaseun OlogunShaochuan WuYulong GaoXiaokang Zhou","2019","http://link.springer.com/chapter/10.1007/978-3-030-19156-6_6","Chapter"
"Smart Services for Smart Cities: New Delhi Versus Jaipur","Advances in Computer Communication and Computational Sciences","","","","10.1007/978-981-13-6861-5_6","Devesh Kumar Srivastava","2019","http://link.springer.com/chapter/10.1007/978-981-13-6861-5_6","Chapter"
"On Programming Models, Smart Middleware, Cyber-Security and Self-Healing for the Next-Generation Internet-of-Things","Intelligent Computing","","","","10.1007/978-3-030-01174-1_87","Predrag T. TošićFrederick T. Sheldon","2019","http://link.springer.com/chapter/10.1007/978-3-030-01174-1_87","Chapter"
"Internet of Things (IoT) and Big Data Analytics in Healthcare","Healthcare 4.0","","","","10.1007/978-981-13-8114-0_2","Janya ChanchaichujitAlbert TanFanwen MengSarayoot Eaimkhong","2019","http://link.springer.com/chapter/10.1007/978-981-13-8114-0_2","Chapter"
"A Systematic Review of the Convergence of Augmented Reality, Intelligent Virtual Agents, and the Internet of Things","Artificial Intelligence in IoT","","","","10.1007/978-3-030-04110-6_1","Nahal NorouziGerd BruderBrandon BelnaStefanie MutterDamla TurgutGreg Welch","2019","http://link.springer.com/chapter/10.1007/978-3-030-04110-6_1","Chapter"
"From the Mind to the Cloud: Personal Data in the Age of the Internet of Things","AI Love You","","","","10.1007/978-3-030-19734-6_6","Giuseppe LuganoMartin HudákMatúš IvančoTomáš Loveček","2019","http://link.springer.com/chapter/10.1007/978-3-030-19734-6_6","Chapter"
"Sensing Home: Participatory Exploration of Smart Sensors in the Home","Social Internet of Things","","","","10.1007/978-3-319-94659-7_7","Arne BergerAndreas BischofSören TotzauerMichael StorzKevin LefeuvreAlbrecht Kurze","2019","http://link.springer.com/chapter/10.1007/978-3-319-94659-7_7","Chapter"
"Multi-sensor Platform for Automatic Assessment of Physical Activity of Older Adults","Sensors","","","","10.1007/978-3-030-04324-7_51","Andrea CaroppoAlessandro LeonePietro Siciliano","2019","http://link.springer.com/chapter/10.1007/978-3-030-04324-7_51","Chapter"
"End-User Engagement, Protection and Education","Internet of Things Security and Data Protection","","","","10.1007/978-3-030-04984-3_12","Adrian Quesada RodriguezSébastien ZieglerChristopher HemmensAna Maria Pacheco HuamaniCesco RealeNathalie StembertDrew HemmentRob HeymanJonas BreuerDejan Drajic","2019","http://link.springer.com/chapter/10.1007/978-3-030-04984-3_12","Chapter"
"Privacy and Security Threats on the Internet of Things","Internet of Things Security and Data Protection","","","","10.1007/978-3-030-04984-3_2","Sébastien ZieglerCédric CrettazEunah KimAntonio SkarmetaJorge Bernal BernabeRuben TraperoStefano Bianchi","2019","http://link.springer.com/chapter/10.1007/978-3-030-04984-3_2","Chapter"
"Smart Development of Ahmedabad-Gandhinagar Twin City Metropolitan Region, Gujarat, India","Smart Metropolitan Regional Development","","","","10.1007/978-981-10-8588-8_5","Jignesh G. BhattOmkar K. Jani","2019","http://link.springer.com/chapter/10.1007/978-981-10-8588-8_5","Chapter"
"Privacy in the New Age of IoT","Women Securing the Future with TIPPSS for IoT","","","","10.1007/978-3-030-15705-0_3","Qi Pan","2019","http://link.springer.com/chapter/10.1007/978-3-030-15705-0_3","Chapter"
"Envisioned Network Architectures for IoT Applications","Cyber-Physical Systems: Architecture, Security and Application","","","","10.1007/978-3-319-92564-6_1","P. SarweshN. Shekar V. ShetK. Chandrasekaran","2019","http://link.springer.com/chapter/10.1007/978-3-319-92564-6_1","Chapter"
"Smart Emergency Alert System Using Internet of Things and Linked Open Data for Chronic Disease Patients","Advanced Intelligent Systems for Sustainable Development (AI2SD’2018)","","","","10.1007/978-3-030-11884-6_17","Hajar KhalloukiMohamed BahajPhilippe Roose","2019","http://link.springer.com/chapter/10.1007/978-3-030-11884-6_17","Chapter"
"The Status of Research on Smart Cities: A Review","Making Cities Resilient","","","","10.1007/978-3-319-94932-1_3","Rashmi","2019","http://link.springer.com/chapter/10.1007/978-3-319-94932-1_3","Chapter"
"Smart Home-based IoT for Real-time and Secure Remote Health Monitoring of Triage and Priority System using Body Sensors: Multi-driven Systematic Review","Journal of Medical Systems","","43","3","10.1007/s10916-019-1158-z","Mohammed TalalA. A. ZaidanB. B. ZaidanA. S. AlbahriA. H. AlamoodiO. S. AlbahriM. A. AlsalemC. K LimK. L. TanW. L. ShirK. I. Mohammed","2019","http://link.springer.com/article/10.1007/s10916-019-1158-z","Article"
"Study of the Usability of an Adaptive Smart Home Interface for People with Alzheimer’s Disease","Ambient Assisted Living","","","","10.1007/978-3-030-04672-9_18","Francesca GullàRoberto MenghiMichele Germani","2019","http://link.springer.com/chapter/10.1007/978-3-030-04672-9_18","Chapter"
"Ambient Monitoring in Smart Home for Independent Living","Advanced Computing and Systems for Security","","","","10.1007/978-981-13-3702-4_4","R. KavithaSumitra Binu","2019","http://link.springer.com/chapter/10.1007/978-981-13-3702-4_4","Chapter"
"Data quality and the Internet of Things","Computing","","","","10.1007/s00607-019-00746-z","Caihua LiuPatrick NitschkeSusan P. WilliamsDidar Zowghi","2019","http://link.springer.com/article/10.1007/s00607-019-00746-z","Article"
"Visible Light Communications in Industrial Internet of Things (IIoT)","The Internet of Things in the Industrial Sector","","","","10.1007/978-3-030-24892-5_8","Bugra TuranKadir Alpaslan DemirBurak SonerSinem Coleri Ergen","2019","http://link.springer.com/chapter/10.1007/978-3-030-24892-5_8","Chapter"
"Sejong Smart City: On the Road to Be a City of the Future","Computational Urban Planning and Management for Smart Cities","","","","10.1007/978-3-030-19424-6_2","Yountaik LeemHoon HanSang Ho Lee","2019","http://link.springer.com/chapter/10.1007/978-3-030-19424-6_2","Chapter"
"Mobile cloud computing for indoor emergency response: the IPSOS assistant case study","Journal of Reliable Intelligent Environments","","5","3","10.1007/s40860-019-00088-9","Dario FacchinettiGiuseppe PsailaPatrizia Scandurra","2019","http://link.springer.com/article/10.1007/s40860-019-00088-9","Article"
"Technologies of the Future","Knowledge-Based Social Entrepreneurship","","","","10.1057/978-1-137-34809-8_4","Mitt Nowshade Kabir","2019","http://link.springer.com/chapter/10.1057/978-1-137-34809-8_4","Chapter"
"Personalized and Intelligent Sleep and Mood Estimation Modules with Web based User Interface for Improving Quality of Life","Intelligent Computing","","","","10.1007/978-3-030-01174-1_71","Krasimir TonchevGeorgi BalabanovAgata ManolovaVladimir Poulkov","2019","http://link.springer.com/chapter/10.1007/978-3-030-01174-1_71","Chapter"
"Home Automation Using Internet of Things","Advances in Data and Information Sciences","","","","10.1007/978-981-13-0277-0_24","Vibha LohanRishi Pal Singh","2019","http://link.springer.com/chapter/10.1007/978-981-13-0277-0_24","Chapter"
"The Future(s) of Social Machines: The Research Agenda","The Theory and Practice of Social Machines","","","","10.1007/978-3-030-10889-2_5","Nigel ShadboltKieron O’HaraDavid De RoureWendy Hall","2019","http://link.springer.com/chapter/10.1007/978-3-030-10889-2_5","Chapter"
"Smart integrated IoT healthcare system for cancer care","Wireless Networks","","","","10.1007/s11276-018-01932-1","Adeniyi OnasanyaMaher Elshakankiri","2019","http://link.springer.com/article/10.1007/s11276-018-01932-1","Article"
"IoT Vertical Markets and Connected Ecosystems","Internet of Things From Hype to Reality","","","","10.1007/978-3-319-99516-8_9","Ammar RayesSamer Salam","2019","http://link.springer.com/chapter/10.1007/978-3-319-99516-8_9","Chapter"
"Smart Wristband System for Improving Quality of Life for Users in Traffic Environment","Smart Technology Trends in Industrial and Business Management","","","","10.1007/978-3-319-76998-1_32","Dragan PerakovićMarko PerišaRosana Elizabeta SentePetra ZorićBoris BucakAndrej IgnjatićVlatka MišićMatea VuletićNada BijelicaLuka BrletićAna Papac","2019","http://link.springer.com/chapter/10.1007/978-3-319-76998-1_32","Chapter"
"Simulation and Evaluation of a Model for Assistive Smart City","Smart and Digital Cities","","","","10.1007/978-3-030-12255-3_9","Marcelo Josué TellesJorge Luis Victória BarbosaRodrigo da Rosa RighiJosé Vicente Canto dos SantosMárcio Joel BarthLeandro Mengue","2019","http://link.springer.com/chapter/10.1007/978-3-030-12255-3_9","Chapter"
"Internet of Things and Elderly: Quantitative and Qualitative Benchmarking of Smart Objects","Advances in Design for Inclusion","","","","10.1007/978-3-319-94622-1_32","Giuseppe MincolelliSilvia ImbesiGian Andrea GiacoboneMichele Marchi","2019","http://link.springer.com/chapter/10.1007/978-3-319-94622-1_32","Chapter"
"Models and Algorithms for Energy Conservation in Internet of Things","Energy Conservation for IoT Devices","","","","10.1007/978-981-13-7399-2_4","Bhawana RudraDuddela Sai Prashanth","2019","http://link.springer.com/chapter/10.1007/978-981-13-7399-2_4","Chapter"
"Requirements for Gesture-Controlled Remote Operation to Facilitate Human-Technology Interaction in the Living Environment of Elderly People","Human Aspects of IT for the Aged Population. Design for the Elderly and Technology Acceptance","","","","10.1007/978-3-030-22012-9_39","Susan VorwergCornelia EicherHeinrich RuserFelix PielaFelix ObéeAndré KaltenbachLars Mechold","2019","http://link.springer.com/chapter/10.1007/978-3-030-22012-9_39","Chapter"
"A Sensor Platform for Non-invasive Remote Monitoring of Older Adults in Real Time","Innovation in Medicine and Healthcare Systems, and Multimedia","","","","10.1007/978-981-13-8566-7_12","Mohamed BennasarCiaran McCormickBlaine PriceDaniel GoochAvelie StuartVikram MehtaLinda ClareAmel BennaceurJessica CohenArosha BandaraMark LevineBashar Nuseibeh","2019","http://link.springer.com/chapter/10.1007/978-981-13-8566-7_12","Chapter"
"Interconnecting IoT Devices to Improve the QoL of Elderly People","Gerontechnology","","","","10.1007/978-3-030-16028-9_8","Daniel Flores-MartinAlejandro Pérez-VeredaJavier BerrocalCarlos CanalJuan M. Murillo","2019","http://link.springer.com/chapter/10.1007/978-3-030-16028-9_8","Chapter"
"Smart hardware hybrid secure searchable encryption in cloud with IoT privacy management for smart home system","Cluster Computing","","22","1","10.1007/s10586-017-1143-6","Hua LiuGuo ChenYanting Huang","2019","http://link.springer.com/article/10.1007/s10586-017-1143-6","Article"
"Wearable Technology","Encyclopedia of Gerontology and Population Aging","","","","10.1007/978-3-319-69892-2_459-1","Samaneh MadanianHoa Hong NguyenFarhaan Mirza","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-319-69892-2_459-1","ReferenceWorkEntry"
"Privacy Mining from IoT-Based Smart Homes","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_27","Ming-Chang LeeJia-Chun LinOlaf Owe","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_27","Chapter"
"A Visual Tool for Analysing IoT Trigger/Action Programming","Human-Centered Software Engineering","","","","10.1007/978-3-030-05909-5_11","Luca CorcellaMarco MancaFabio PaternòCarmen Santoro","2019","http://link.springer.com/chapter/10.1007/978-3-030-05909-5_11","Chapter"
"Anomaly Detection for IoT Systems","Encyclopedia of Wireless Networks","","","","10.1007/978-3-319-32903-1_183-1","Xin-Xue LinEn-Hau YehPhone Lin","2019","http://link.springer.com/referenceworkentry/10.1007/978-3-319-32903-1_183-1","ReferenceWorkEntry"
"The Elderly in SMART Cities","Smart Education and e-Learning 2018","","","","10.1007/978-3-319-92363-5_21","Miloslava CernaPetra PoulovaLibuse Svobodova","2019","http://link.springer.com/chapter/10.1007/978-3-319-92363-5_21","Chapter"
"Sensor-Based Activity Recognition Review","Human Activity Recognition and Behaviour Analysis","","","","10.1007/978-3-030-19408-6_2","Liming ChenChris D. Nugent","2019","http://link.springer.com/chapter/10.1007/978-3-030-19408-6_2","Chapter"
"Smart Cities for Recovery and Reconstruction in the Aftermath of a Disaster","Building Resilient Regions","","","","10.1007/978-981-13-7619-1_15","Yoriko Tsuchiya","2019","http://link.springer.com/chapter/10.1007/978-981-13-7619-1_15","Chapter"
"@HOME: Exploring the Role of Ambient Computing for Older Adults","Universal Access in Human-Computer Interaction. Multimodality and Assistive Environments","","","","10.1007/978-3-030-23563-5_39","Daria Loi","2019","http://link.springer.com/chapter/10.1007/978-3-030-23563-5_39","Chapter"
"Impact of Mobility in IoT Devices for Healthcare","Digital Business","","","","10.1007/978-3-319-93940-7_11","M. Arogia Victor PaulT. Anil SagarS. VenkatesanArbind Kumar Gupta","2019","http://link.springer.com/chapter/10.1007/978-3-319-93940-7_11","Chapter"
"Towards Smarter Regional Development of Hong Kong Within the Greater Bay Area","Smart Metropolitan Regional Development","","","","10.1007/978-981-10-8588-8_2","Sujata S. GovadaTimothy Rodgers","2019","http://link.springer.com/chapter/10.1007/978-981-10-8588-8_2","Chapter"
"Health Monitoring Using Wearable Technologies and Cognitive Radio for IoT","Cognitive Radio, Mobile Communications and Wireless Networks","","","","10.1007/978-3-319-91002-4_6","Raluca Maria AileniGeorge SuciuVictor SuciuSever PascaRodica Strungaru","2019","http://link.springer.com/chapter/10.1007/978-3-319-91002-4_6","Chapter"
"Human Centred Cyber Physical Systems","Human Activity Recognition and Behaviour Analysis","","","","10.1007/978-3-030-19408-6_10","Liming ChenChris D. Nugent","2019","http://link.springer.com/chapter/10.1007/978-3-030-19408-6_10","Chapter"
"Smarter Homes for Older Adults: Building a Framework Around Types and Levels of Autonomy","Human Aspects of IT for the Aged Population. Social Media, Games and Assistive Environments","","","","10.1007/978-3-030-22015-0_24","Maryam FakhrHosseiniChaiwoo LeeJoseph F. Coughlin","2019","http://link.springer.com/chapter/10.1007/978-3-030-22015-0_24","Chapter"
"Customer Surveys as a Quantitative Evaluation Tool for Digital BMI","Business Model Innovation in the Era of the Internet of Things","","","","10.1007/978-3-319-98723-1_8","Jan F. TeschMiriam LehmbrinkGerrit RemanéLutz M. Kolbe","2019","http://link.springer.com/chapter/10.1007/978-3-319-98723-1_8","Chapter"
"Big Data Analytics in Smart Living Environments for Elderly Monitoring","Ambient Assisted Living","","","","10.1007/978-3-030-05921-7_24","Giovanni DiracoAlessandro LeonePietro Siciliano","2019","http://link.springer.com/chapter/10.1007/978-3-030-05921-7_24","Chapter"
"A fog-based hybrid intelligent system for energy saving in smart buildings","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01375-2","Alessandra De PaolaPierluca FerraroGiuseppe Lo ReMarco MoranaMarco Ortolani","2019","http://link.springer.com/article/10.1007/s12652-019-01375-2","Article"
"Scenario Planning as a Causal Evaluation Tool for IoT Business Model Innovation","Business Model Innovation in the Era of the Internet of Things","","","","10.1007/978-3-319-98723-1_9","Jan F. Tesch","2019","http://link.springer.com/chapter/10.1007/978-3-319-98723-1_9","Chapter"
"Smart Verification Algorithm for IoT Applications using QR Tag","Computational Science and Technology","","","","10.1007/978-981-13-2622-6_11","Abbas M. Al-GhailiHairoladenan KasimFiza Abdul RahimZul-Azri IbrahimMarini OthmanZainuddin Hassan","2019","http://link.springer.com/chapter/10.1007/978-981-13-2622-6_11","Chapter"
"Metropolitan Regional Scale Smart City Approaches in a Shrinking City in the American Rust Belt—Case of Pittsburgh, Pennsylvania","Smart Metropolitan Regional Development","","","","10.1007/978-981-10-8588-8_17","Sudeshna GhoshSweta ByahutCalvin Masilela","2019","http://link.springer.com/chapter/10.1007/978-981-10-8588-8_17","Chapter"
"Assistive Humanoid Robots for the Elderly with Mild Cognitive Impairment","Humanoid Robotics: A Reference","","","","10.1007/978-94-007-6046-2_134","François FerlandRoxana AgrigoroaieAdriana Tapus","2019","http://link.springer.com/referenceworkentry/10.1007/978-94-007-6046-2_134","ReferenceWorkEntry"
"A Sixth Sense Door using Internet of Things","International Conference on Computer Networks and Communication Technologies","","","","10.1007/978-981-10-8681-6_49","John BrittoViplav ChaudhariDeep MehtaAkshay KaleJyoti Ramteke","2019","http://link.springer.com/chapter/10.1007/978-981-10-8681-6_49","Chapter"
"Concept-Based Electronic Health Record Retrieval System in Healthcare IOT","Cognitive Informatics and Soft Computing","","","","10.1007/978-981-13-0617-4_17","P. SonyN. Sureshkumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-0617-4_17","Chapter"
"Social Innovations in Context of Smart City","Smart Technology Trends in Industrial and Business Management","","","","10.1007/978-3-319-76998-1_28","Richard JurenkaDagmar CagáňováNatália HorňákováAugustín Stareček","2019","http://link.springer.com/chapter/10.1007/978-3-319-76998-1_28","Chapter"
"Audio Event Detection Using Wireless Sensor Networks Based on Deep Learning","Wireless Internet","","","","10.1007/978-3-030-06158-6_11","Jose Marie MendozaVanessa TanJr. Vivencio FuentesGabriel PerezNestor Michael Tiglao","2019","http://link.springer.com/chapter/10.1007/978-3-030-06158-6_11","Chapter"
"Computational Urban Planning and Management for Smart Cities: An Introduction","Computational Urban Planning and Management for Smart Cities","","","","10.1007/978-3-030-19424-6_1","Stan GeertmanAndrew AllanQingming ZhanChris Pettit","2019","http://link.springer.com/chapter/10.1007/978-3-030-19424-6_1","Chapter"
"Future of Healthcare","Machine Learning and AI for Healthcare","","","","10.1007/978-1-4842-3799-1_7","Arjun Panesar","2019","http://link.springer.com/chapter/10.1007/978-1-4842-3799-1_7","Chapter"
"Risk Factors in Smart City Development in Russia: A Survey","Electronic Governance and Open Society: Challenges in Eurasia","","","","10.1007/978-3-030-13283-5_3","Lyudmila VidiasovaFelippe CronembergerEvgenii Vidiasov","2019","http://link.springer.com/chapter/10.1007/978-3-030-13283-5_3","Chapter"
"Interaction Design Essentials","e-Citizens","","","","10.1007/978-3-030-00746-1_6","Alfredo M. Ronchi","2019","http://link.springer.com/chapter/10.1007/978-3-030-00746-1_6","Chapter"
"On building a smarter ecosystem using the internet of intelligent things: progress and future challenges","CSI Transactions on ICT","","","","10.1007/s40012-019-00256-5","P. Rajalakshmi","2019","http://link.springer.com/article/10.1007/s40012-019-00256-5","Article"
"Challenges of Crowd Sensing for Cost-Effective Data Management in the Cloud","Cloud Computing and Big Data: Technologies, Applications and Security","","","","10.1007/978-3-319-97719-5_6","Aseel AlkhelaiwiDan Grigoras","2019","http://link.springer.com/chapter/10.1007/978-3-319-97719-5_6","Chapter"
"An Ontology-Based Approach to Activity Recognition","Human Activity Recognition and Behaviour Analysis","","","","10.1007/978-3-030-19408-6_3","Liming ChenChris D. Nugent","2019","http://link.springer.com/chapter/10.1007/978-3-030-19408-6_3","Chapter"
"Recent Trends in IoT and Its Requisition with IoT Built Engineering: A Review","Advances in Signal Processing and Communication","","","","10.1007/978-981-13-2553-3_2","Arun KumarAyodeji Olalekan SalauSwati GuptaKrishan Paliwal","2019","http://link.springer.com/chapter/10.1007/978-981-13-2553-3_2","Chapter"
"Towards a more reliable and scalable architecture for smart home environments","Journal of Ambient Intelligence and Humanized Computing","","10","7","10.1007/s12652-018-0954-5","Valère PlantevinAbdenour BouzouaneBruno BouchardSebastien Gaboury","2019","http://link.springer.com/article/10.1007/s12652-018-0954-5","Article"
"Noise Mapping Through Mobile Crowdsourcing for Enhanced Living Environments","Computational Science – ICCS 2019","","","","10.1007/978-3-030-22744-9_52","Gonçalo MarquesRui Pitarma","2019","http://link.springer.com/chapter/10.1007/978-3-030-22744-9_52","Chapter"
"“Casa Amica”, Project for the Construction of a Social-Assistance Structure and a Social-Healthcare Unit C.R.I., to Be Used for the Reception of Elderly People with Disabilities","Ambient Assisted Living","","","","10.1007/978-3-030-05921-7_37","Giuseppe LoscoAndrea LupacchiniLuca Bradini","2019","http://link.springer.com/chapter/10.1007/978-3-030-05921-7_37","Chapter"
"Using Big Data Analytics and Visualization to Create IoT-enabled Science Park Smart Governance Platform","HCI in Business, Government and Organizations. Information Systems and Analytics","","","","10.1007/978-3-030-22338-0_37","Hsiao-Fang YangChia-Hou Kay ChenKuei-Ling Belinda Chen","2019","http://link.springer.com/chapter/10.1007/978-3-030-22338-0_37","Chapter"
"Smart HealthCare System Using IoT with E-Commerce","International Conference on Computer Networks and Communication Technologies","","","","10.1007/978-981-10-8681-6_33","Aswin BaskaranA. SriramSaieesha BonthalaJahnavi Venkat Vatti","2019","http://link.springer.com/chapter/10.1007/978-981-10-8681-6_33","Chapter"
"IoT-Based Ambient Intelligence Microcontroller for Remote Temperature Monitoring","Guide to Ambient Intelligence in the IoT Environment","","","","10.1007/978-3-030-04173-1_8","Balwinder RajJeetendra SinghSantosh Kumar VishvakarmaShailesh Singh Chouhan","2019","http://link.springer.com/chapter/10.1007/978-3-030-04173-1_8","Chapter"
"Analysis of Bio-signal Data of Stroke Patients and Normal Elderly People for Real-Time Monitoring","Proceedings of the 20th Congress of the International Ergonomics Association (IEA 2018)","","","","10.1007/978-3-319-96098-2_27","Damee KimSeunghee HongIqram HussainYoung SeoSe Jin Park","2019","http://link.springer.com/chapter/10.1007/978-3-319-96098-2_27","Chapter"
"Array of Things for Smart Health Solutions Injury Prevention, Performance Enhancement and Rehabilitation","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02686-8_45","S. M. N. Arosha SenanayakeSiti Asmah @ Khairiyah Binti Haji RaubAbdul Ghani NaimDavid Chieng","2019","http://link.springer.com/chapter/10.1007/978-3-030-02686-8_45","Chapter"
"An Architectural Framework Proposal for IoT Driven Agriculture","Computer Networks","","","","10.1007/978-3-030-21952-9_2","Godlove Suila KuabanPiotr CzekalskiErnest L. MoluaKrzysztof Grochla","2019","http://link.springer.com/chapter/10.1007/978-3-030-21952-9_2","Chapter"
"Investigation of mammograms in the cloud for smart healthcare","Multimedia Tools and Applications","","78","7","10.1007/s11042-017-5239-z","Mohammed F. Alhamid","2019","http://link.springer.com/article/10.1007/s11042-017-5239-z","Article"
"Obtrusiveness Considerations of AAL Environments","RADIO--Robots in Assisted Living","","","","10.1007/978-3-319-92330-7_3","S. Ariño BlascoD. Navarro LlobetG. Koumanakos","2019","http://link.springer.com/chapter/10.1007/978-3-319-92330-7_3","Chapter"
"Technology and Ageing—Theoretical Propositions from Science and Technology Studies (STS)","Ageing and Digital Technology","","","","10.1007/978-981-13-3693-5_4","Alexander Peine","2019","http://link.springer.com/chapter/10.1007/978-981-13-3693-5_4","Chapter"
"Active Aging by Continuous Learning: A Training Environment for Cultural Visits","Ambient Assisted Living","","","","10.1007/978-3-030-05921-7_42","Amedeo CestaGabriella CortellessaRiccardo De BenedictisFrancesca Fracasso","2019","http://link.springer.com/chapter/10.1007/978-3-030-05921-7_42","Chapter"
"Development of the World Cyber Security","World Internet Development Report 2017","","","","10.1007/978-3-662-57524-6_4","","2019","http://link.springer.com/chapter/10.1007/978-3-662-57524-6_4","Chapter"
"Evaluation of radial basis function neural network minimizing L-GEM for sensor-based activity recognition","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01246-w","Shuai ZhangWing W. Y. NgJianjun ZhangChris D. NugentNaomi IrvineTing Wang","2019","http://link.springer.com/article/10.1007/s12652-019-01246-w","Article"
"Remote patient monitoring: a comprehensive study","Journal of Ambient Intelligence and Humanized Computing","","10","1","10.1007/s12652-017-0598-x","Lakmini P. MalasingheNaeem RamzanKeshav Dahal","2019","http://link.springer.com/article/10.1007/s12652-017-0598-x","Article"
"Introduction to Consumer Health Informatics and Digital Inclusion","Consumer Informatics and Digital Health","","","","10.1007/978-3-319-96906-0_2","M. Christopher GibbonsYahya Shaikh","2019","http://link.springer.com/chapter/10.1007/978-3-319-96906-0_2","Chapter"
"Hostel Rooms Power Management and Monitoring Using Internet of Things","Computing, Communication and Signal Processing","","","","10.1007/978-981-13-1513-8_19","Meenakshi PatilVijay D. ChaudhariHemraj V. DhandeH. T. Ingale","2019","http://link.springer.com/chapter/10.1007/978-981-13-1513-8_19","Chapter"
"Detecting Suspicious Transactions in IoT Blockchains for Smart Living Spaces","Machine Learning for Networking","","","","10.1007/978-3-030-19945-6_26","Mayra SamaniegoRalph Deters","2019","http://link.springer.com/chapter/10.1007/978-3-030-19945-6_26","Chapter"
"HDec-POSMDPs MRS Exploration and Fire Searching Based on IoT Cloud Robotics","International Journal of Automation and Computing","","","","10.1007/s11633-019-1187-6","Ayman El ShenawyKhalil MohamedHany Harb","2019","http://link.springer.com/article/10.1007/s11633-019-1187-6","Article"
"EUD4SH: A EUD Model for the Smart Home","Ambient Intelligence – Software and Applications –, 9th International Symposium on Ambient Intelligence","","","","10.1007/978-3-030-01746-0_10","Danilo CaivanoFabio CassanoDaniela FogliAntonio Piccinno","2019","http://link.springer.com/chapter/10.1007/978-3-030-01746-0_10","Chapter"
"Limits to Urbanization: Application of Integrated Assessment for Smart City Development in India","Devising a Clean Energy Strategy for Asian Cities","","","","10.1007/978-981-13-0782-9_3","Benjamin McLellanTania BhattacharyaAnindya BhattacharyaTetsuo Tezuka","2019","http://link.springer.com/chapter/10.1007/978-981-13-0782-9_3","Chapter"
"Age-Friendly City and Walkability: Data from Observations Towards Simulations","Ambient Assisted Living","","","","10.1007/978-3-030-04672-9_22","Andrea GorriniLuca CrocianiGiuseppe VizzariStefania Bandini","2019","http://link.springer.com/chapter/10.1007/978-3-030-04672-9_22","Chapter"
"Validation of a usability assessment instrument according to the evaluators’ perspective about the users’ performance","Universal Access in the Information Society","","","","10.1007/s10209-019-00659-w","Ana Isabel MartinsAlexandra QueirósNelson Pacheco Rocha","2019","http://link.springer.com/article/10.1007/s10209-019-00659-w","Article"
"A Vision for Open Healthcare Platform 2030","Intelligent Interactive Multimedia Systems and Services","","","","10.1007/978-3-319-92231-7_18","Yoshimasa MasudaShuichiro YamamotoSeiko Shirasaka","2019","http://link.springer.com/chapter/10.1007/978-3-319-92231-7_18","Chapter"
"Design of an IoT-Based Efficient Security Scheme in Home Wireless System","Artificial Intelligence and Security","","","","10.1007/978-3-030-24271-8_26","Fei DingZhiliang LiChengwan AiRuoyu SuDengyin ZhangHongbo Zhu","2019","http://link.springer.com/chapter/10.1007/978-3-030-24271-8_26","Chapter"
"IoT in Education: An Integration of Educator Community to Promote Holistic Teaching and Learning","Soft Computing in Data Analytics","","","","10.1007/978-981-13-0514-6_64","Gautami TripathiMohd Abdul Ahad","2019","http://link.springer.com/chapter/10.1007/978-981-13-0514-6_64","Chapter"
"Building Smarter Healthcare for Smart Cities: Investigating the Infrastructural Dimension of Smart Services Provision Through an e-Prescription Case Study","Setting Foundations for the Creation of Public Value in Smart Cities","","","","10.1007/978-3-319-98953-2_5","Andrea RescaMiria GrisotMarco Velicogna","2019","http://link.springer.com/chapter/10.1007/978-3-319-98953-2_5","Chapter"
