Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The Role of Open Government in Smart Cities","Open Government","","","","10.1007/978-1-4614-9563-5_13","Marc Garriga-PortolàJúlia López-Ventura","2014","http://link.springer.com/chapter/10.1007/978-1-4614-9563-5_13","Chapter"
"Intelligent transportation systems for smart cities: a progress review","Science China Information Sciences","","55","12","10.1007/s11432-012-4725-1","Zhang XiongHao ShengWenGe RongDave E. Cooper","2012","http://link.springer.com/article/10.1007/s11432-012-4725-1","Article"
"Internet of Intelligent Things: Bringing Artificial Intelligence into Things and Communication Networks","Inter-cooperative Collective Intelligence: Techniques and Applications","","","","10.1007/978-3-642-35016-0_1","Artur ArsénioHugo SerraRui FranciscoFernando NabaisJoão AndradeEduardo Serrano","2014","http://link.springer.com/chapter/10.1007/978-3-642-35016-0_1","Chapter"
"Collaborative Approach for Sustainable Citizen-Centered Health Care","Critical Issues for the Development of Sustainable E-health Solutions","","","","10.1007/978-1-4614-1536-7_8","Pirkko NykänenAntto Seppälä","2012","http://link.springer.com/chapter/10.1007/978-1-4614-1536-7_8","Chapter"
"Lessons learned in deploying independent living technologies to older adults’ homes","Universal Access in the Information Society","","13","2","10.1007/s10209-013-0308-1","Julie DoyleCatherine BaileyCliodhna Ni ScanaillFlip van den Berg","2014","http://link.springer.com/article/10.1007/s10209-013-0308-1","Article"
"Major trends to 2030+","The Trend Management Toolkit","","","","10.1057/9781137370099_5","Anne Lise Kjaer","2014","http://link.springer.com/chapter/10.1057/9781137370099_5","Chapter"
"Processing and Adding Vibrancy to Sensor Data","Sensor Technologies","","","","10.1007/978-1-4302-6014-1_5","Michael J. McGrathCliodhna Ní Scanaill","2013","http://link.springer.com/chapter/10.1007/978-1-4302-6014-1_5","Chapter"
"A SmartTV Platform for Wellbeing, Care and Social Support for Elderly at Home","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_12","Siska FitrianieAlina HuldtgrenHani AlersNick A. Guldemond","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_12","Chapter"
"What Technology Can and Cannot Offer an Ageing Population: Current Situation and Future Approach","A Multimodal End-2-End Approach to Accessible Computing","","","","10.1007/978-1-4471-5082-4_1","Linnea FridAlvaro GarcíaIker LaskibarAitziber EtxanizMari Feli Gonzalez","2013","http://link.springer.com/chapter/10.1007/978-1-4471-5082-4_1","Chapter"
"Urban Planning and Smart Cities: Interrelations and Reciprocities","The Future Internet","","","","10.1007/978-3-642-30241-1_16","Leonidas G. AnthopoulosAthena Vakali","2012","http://link.springer.com/chapter/10.1007/978-3-642-30241-1_16","Chapter"
"Smart cities in the new service economy: building platforms for smart services","AI & SOCIETY","","29","3","10.1007/s00146-013-0464-0","Ari-Veikko AnttiroikoPekka ValkamaStephen J. Bailey","2014","http://link.springer.com/article/10.1007/s00146-013-0464-0","Article"
"Care-O-bot® 3 – Vision of a Robot Butler","Your Virtual Butler","","","","10.1007/978-3-642-37346-6_9","Ulrich ReiserTheo JacobsGeorg ArbeiterChristopher ParlitzKerstin Dautenhahn","2013","http://link.springer.com/chapter/10.1007/978-3-642-37346-6_9","Chapter"
"Exploiting the Relation Between Environmental Factors and Diseases: A Case Study on Chronic Obstructive Pulmonary Disease","Knowledge Representation for Health Care","","","","10.1007/978-3-319-13281-5_12","David RiañoAgusti Solanas","2014","http://link.springer.com/chapter/10.1007/978-3-319-13281-5_12","Chapter"
"Social Innovations in Ageing Societies","Challenge Social Innovation","","","","10.1007/978-3-642-32879-4_10","Rolf G. HeinzeGerhard Naegele","2012","http://link.springer.com/chapter/10.1007/978-3-642-32879-4_10","Chapter"
"An Implementation, Execution and Simulation Platform for Processes in Heterogeneous Smart Environments","Ambient Intelligence","","","","10.1007/978-3-319-03647-2_1","Serge AutexierDieter HutterChristoph Stahl","2013","http://link.springer.com/chapter/10.1007/978-3-319-03647-2_1","Chapter"
"VR-Smart Home","Internet of Things, Smart Spaces, and Next Generation Networking","","","","10.1007/978-3-642-32686-8_10","Mohammadali Heidari JozamErfaneh AllamehBauke De VriesHarry TimmermansMohammad Masoud","2012","http://link.springer.com/chapter/10.1007/978-3-642-32686-8_10","Chapter"
"Big Data and IoT for Chronic Patients Monitoring","Ubiquitous Computing and Ambient Intelligence. Personalisation and User Adapted Services","","","","10.1007/978-3-319-13102-3_68","Diego Gachet PáezFernando AparicioManuel de BuenagaJuan R. Ascanio","2014","http://link.springer.com/chapter/10.1007/978-3-319-13102-3_68","Chapter"
"Unobtrusive Fall Detection Using 3D Images of a Gaming Console: Concept and First Results","Ambient Assisted Living","","","","10.1007/978-3-642-27491-6_10","Christian MarzahlPeter PenndorfIlvio BruderMartin Staemmler","2012","http://link.springer.com/chapter/10.1007/978-3-642-27491-6_10","Chapter"
"Different sADL Day Patterns Recorded by an Interaction-System Based on Radio Modules","Ambient Assisted Living","","","","10.1007/978-3-642-27491-6_7","Jakob NeuhaeuserMoritz WilkeningJanine Diehl-SchmidTim C. Lueth","2012","http://link.springer.com/chapter/10.1007/978-3-642-27491-6_7","Chapter"
"Hacking the Natural Habitat: An In-the-Wild Study of Smart Homes, Their Development, and the People Who Live in Them","Pervasive Computing","","","","10.1007/978-3-642-31205-2_10","Sarah MennickenElaine M. Huang","2012","http://link.springer.com/chapter/10.1007/978-3-642-31205-2_10","Chapter"
"Functional Assessment in Elderlies’ Homes: Early Results from a Field Trial","Ambient Assisted Living","","","","10.1007/978-3-642-37988-8_1","Enno-E. SteenThomas FrenkenMelina FrenkenAndreas Hein","2014","http://link.springer.com/chapter/10.1007/978-3-642-37988-8_1","Chapter"
"Moving Healthcare to the Home: The Work to Make Homecare Work","ECSCW 2013: Proceedings of the 13th European Conference on Computer Supported Cooperative Work, 21-25 September 2013, Paphos, Cyprus","","","","10.1007/978-1-4471-5346-7_8","Tone BratteteigIna Wagner","2013","http://link.springer.com/chapter/10.1007/978-1-4471-5346-7_8","Chapter"
"Adaptive Model of Cardiovascular System: Realization and Signal Database","Information Technology in Bio- and Medical Informatics","","","","10.1007/978-3-642-40093-3_11","Jan HavlíkMiroslav LožekMatouš PokornýJakub ParákPetr HuňkaLenka Lhotská","2013","http://link.springer.com/chapter/10.1007/978-3-642-40093-3_11","Chapter"
"The Paradigm of the Modern City: SMART and SENSEable Cities for Smart, Inclusive and Sustainable Growth","Computational Science and Its Applications – ICCSA 2014","","","","10.1007/978-3-319-09129-7_42","Ilaria GrecoMassimiliano Bencardino","2014","http://link.springer.com/chapter/10.1007/978-3-319-09129-7_42","Chapter"
"Innovative Health Services Using Cloud Computing and Internet of Things","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-642-35377-2_58","Diego Gachet PáezFernando AparicioJuan R. AscanioAlberto Beaterio","2012","http://link.springer.com/chapter/10.1007/978-3-642-35377-2_58","Chapter"
"Smart Home Information Management System for Energy-Efficient Networks","Collaborative Systems for Reindustrialization","","","","10.1007/978-3-642-40543-3_42","Margherita PeruzziniMichele GermaniAlessandra PapettiAndrea Capitanelli","2013","http://link.springer.com/chapter/10.1007/978-3-642-40543-3_42","Chapter"
"Storm surge prediction with management information systems: A case study of estimating value and observations system","Natural Hazards","","66","2","10.1007/s11069-012-0533-6","C. Y. ChenT. H. ChenY. H. ChenS. E. YuP. Y. Chung","2013","http://link.springer.com/article/10.1007/s11069-012-0533-6","Article"
"Modular Hardware Design and Realization for Vital Signs Monitoring","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_27","Jan HavlíkLenka LhotskáJakub ParákMatouš PokornýJan DvořakZdeněk Horčík","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_27","Chapter"
"An Adaptive Home Environment Supporting People with Balance Disorders","XIII Mediterranean Conference on Medical and Biological Engineering and Computing 2013","","","","10.1007/978-3-319-00846-2_300","Iliana BakolaChristos BellosEvanthia E. TripolitiAthanasios BibasDimitrios KoutsourisDimitrios I. Fotiadis","2014","http://link.springer.com/chapter/10.1007/978-3-319-00846-2_300","Chapter"
"Smart City and Value Creation","Smart City","","","","10.1007/978-3-319-06160-3_1","Renata Paola DameriCamille Rosenthal-Sabroux","2014","http://link.springer.com/chapter/10.1007/978-3-319-06160-3_1","Chapter"
"Smart is the New Green","New Mega Trends","","","","10.1057/9781137008091_2","Sarwant Singh","2012","http://link.springer.com/chapter/10.1057/9781137008091_2","Chapter"
"Platform SOC for SMART Home","Proceedings of International Conference on VLSI, Communication, Advanced Devices, Signals & Systems and Networking (VCASAN-2013)","","","","10.1007/978-81-322-1524-0_7","Veena S. Chakravarthi","2013","http://link.springer.com/chapter/10.1007/978-81-322-1524-0_7","Chapter"
"Hybrid gaming environments: keeping the human in the loop within the Internet of things","Universal Access in the Information Society","","11","3","10.1007/s10209-011-0242-z","Carsten Magerkurth","2012","http://link.springer.com/article/10.1007/s10209-011-0242-z","Article"
"Introduction to the ERCIM/EWICS Cyberphysical Systems Workshop 2012","Computer Safety, Reliability, and Security","","","","10.1007/978-3-642-33675-1_30","Erwin SchoitschAmund Skavhaug","2012","http://link.springer.com/chapter/10.1007/978-3-642-33675-1_30","Chapter"
"Sensing and Sensor Fundamentals","Sensor Technologies","","","","10.1007/978-1-4302-6014-1_2","Michael J. McGrathCliodhna Ní Scanaill","2013","http://link.springer.com/chapter/10.1007/978-1-4302-6014-1_2","Chapter"
"Acceptance of Telemedical Treatments – A Medical Professional Point of View","Human Interface and the Management of Information. Information and Interaction for Health, Safety, Mobility and Complex Environments","","","","10.1007/978-3-642-39215-3_39","Martina ZiefleLars KlackWiktoria WilkowskaAndreas Holzinger","2013","http://link.springer.com/chapter/10.1007/978-3-642-39215-3_39","Chapter"
"Housing Enabling: Detection of Imminent Risk Areas in Domestic Environments Using Mobile Service Robots","Ambient Assisted Living","","","","10.1007/978-3-642-37988-8_19","Nils VolkeningAndreas HeinMelvin IskenThomas FrenkenMelina Brell","2014","http://link.springer.com/chapter/10.1007/978-3-642-37988-8_19","Chapter"
"Research challenges and perspectives on Wisdom Web of Things (W2T)","The Journal of Supercomputing","","64","3","10.1007/s11227-010-0518-8","Ning ZhongJian Hua MaRun He HuangJi Ming LiuYi Yu YaoYao Xue ZhangJian Hui Chen","2013","http://link.springer.com/article/10.1007/s11227-010-0518-8","Article"
"Evaluation of a Small Socially-Assistive Humanoid Robot in Intelligent Homes for the Care of the Elderly","Journal of Intelligent & Robotic Systems","","76","1","10.1007/s10846-013-0019-0","Elena TortaFranz WernerDavid O. JohnsonJames F. JuolaRaymond H. CuijpersMarco BazzaniJohannes OberzaucherJohn LembergerHadas LewyJoseph Bregman","2014","http://link.springer.com/article/10.1007/s10846-013-0019-0","Article"
"A Web Platform to Collect, Manage and Share Heterogeneous Sensor Data","Sensors","","","","10.1007/978-1-4614-3860-1_100","Andrea PirasDavide CarboniAntonio Pintus","2014","http://link.springer.com/chapter/10.1007/978-1-4614-3860-1_100","Chapter"
"User Behavior Shift Detection in Intelligent Environments","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_12","Asier AztiriaGolnaz FarhadiHamid Aghajan","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_12","Chapter"
"Expanding the Technology Safety Envelope for Older Adults to Include Disaster Resilience","Technologies for Active Aging","","","","10.1007/978-1-4419-8348-0_5","Maggie Gibson Ph.D., C.PsychGloria Gutman Ph.D.Sandra Hirst R.N., Ph.D., G.N.C.(C)Kelly Fitzgerald Ph.D.Rory Fisher M.B., F.R.C.P. (C), F.R.C.P. (Ed.)Robert Roush Ed.D., M.P.H.","2013","http://link.springer.com/chapter/10.1007/978-1-4419-8348-0_5","Chapter"
"The Integration of ZigBee with the GiraffPlus Robotic Framework","Evolving Ambient Intelligence","","","","10.1007/978-3-319-04406-4_10","Michele GirolamiFilippo PalumboFrancesco FurfariStefano Chessa","2013","http://link.springer.com/chapter/10.1007/978-3-319-04406-4_10","Chapter"
"Smart City or Smurfs City","Computational Science and Its Applications – ICCSA 2014","","","","10.1007/978-3-319-09129-7_53","Beniamino MurganteGiuseppe Borruso","2014","http://link.springer.com/chapter/10.1007/978-3-319-09129-7_53","Chapter"
"RFID-based indoor location tracking to ensure the safety of the elderly in smart home environments","Personal and Ubiquitous Computing","","17","8","10.1007/s00779-012-0604-4","Soo-Cheol KimYoung-Sik JeongSang-Oh Park","2013","http://link.springer.com/article/10.1007/s00779-012-0604-4","Article"
"Affectively Aligned Cognitive Assistance Using Bayesian Affect Control Theory","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_41","Luyuan LinStephen CzarnuchAarti MalhotraLifei YuTobias SchröderJesse Hoey","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_41","Chapter"
"Studies to Determine User Requirements Regarding In-Home Monitoring Systems","User Modeling, Adaptation, and Personalization","","","","10.1007/978-3-642-31454-4_12","Melanie LarizzaIngrid ZukermanFabian BohnertR. Andrew RussellLucy BusijaDavid W. AlbrechtGwyn Rees","2012","http://link.springer.com/chapter/10.1007/978-3-642-31454-4_12","Chapter"
"Augmented Reality Supported by Semantic Web Technologies","The Semantic Web: Semantics and Big Data","","","","10.1007/978-3-642-38288-8_51","Tamás Matuszka","2013","http://link.springer.com/chapter/10.1007/978-3-642-38288-8_51","Chapter"
"Developing the Helsinki Smart City: The Role of Competitions for Open Data Applications","Journal of the Knowledge Economy","","4","2","10.1007/s13132-012-0087-6","Hendrik HielkemaPatrizia Hongisto","2013","http://link.springer.com/article/10.1007/s13132-012-0087-6","Article"
"AgeCI: HCI and Age Diversity","Universal Access in Human-Computer Interaction. Aging and Assistive Environments","","","","10.1007/978-3-319-07446-7_18","Samuel SilvaDaniela BragaAntónio Teixeira","2014","http://link.springer.com/chapter/10.1007/978-3-319-07446-7_18","Chapter"
"Small Scale Collaborative Services: The Role of Design in the Development of the Human Smart City Paradigm","Distributed, Ambient, and Pervasive Interactions","","","","10.1007/978-3-319-07788-8_54","Francesca RizzoAlessandro Deserti","2014","http://link.springer.com/chapter/10.1007/978-3-319-07788-8_54","Chapter"
"Behavior and Capability Based Access Control Model for Personalized TeleHealthCare Assistance","Mobile Networks and Applications","","19","3","10.1007/s11036-014-0516-9","Meriem ZerkoukPaulo CavalcanteAbdallah MhamedJerome BoudyBelhadri Messabih","2014","http://link.springer.com/article/10.1007/s11036-014-0516-9","Article"
"A Study of Properties and Services of a Smart Home for the Elderly","HCI International 2013 - Posters’ Extended Abstracts","","","","10.1007/978-3-642-39476-8_132","Sun Jung LeeHyo Chang KimSang Min KoYong Gu Ji","2013","http://link.springer.com/chapter/10.1007/978-3-642-39476-8_132","Chapter"
"Robot carers, ethics, and older people","Ethics and Information Technology","","16","3","10.1007/s10676-014-9344-7","Tom SorellHeather Draper","2014","http://link.springer.com/article/10.1007/s10676-014-9344-7","Article"
"Influential Factors of Smart Health Users according to Usage Experience and Intention to Use","Wireless Personal Communications","","79","4","10.1007/s11277-014-1769-0","Bo Ram WangJi-Yun ParkKyungyong ChungIn Young Choi","2014","http://link.springer.com/article/10.1007/s11277-014-1769-0","Article"
"Aging society and gerontechnology: A solution for an independent living?","The journal of nutrition, health & aging","","18","1","10.1007/s12603-013-0356-5","Antoine PiauE. CampoP. RumeauB. VellasF. Nourhashemi","2014","http://link.springer.com/article/10.1007/s12603-013-0356-5","Article"
"Panic Room: Experiencing Overload and Having Fun in the Process","Distributed, Ambient, and Pervasive Interactions","","","","10.1007/978-3-319-07788-8_23","Björn BankowskiThiemo ClausenDirk EhmenMaximilian ErnestusHenning HasemannTobias JuraAlexander KröllerDominik KrupkeMarco Nikander","2014","http://link.springer.com/chapter/10.1007/978-3-319-07788-8_23","Chapter"
"Living Labs as Educational Tool for Ambient Intelligence","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_27","Ben KröseMettina VeenstraSaskia RobbenMarije Kanis","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_27","Chapter"
"Designing Smart Home Technology for Fall Prevention in Older People","HCI International 2014 - Posters’ Extended Abstracts","","","","10.1007/978-3-319-07854-0_84","Ather NawazJorunn L. HelbostadNina SkjæretBeatrix VereijkenAlan BourkeYngve DahlSabato Mellone","2014","http://link.springer.com/chapter/10.1007/978-3-319-07854-0_84","Chapter"
"Behavior Modeling and Reasoning for Ambient Support: HCM-L Modeler","Modern Advances in Applied Intelligence","","","","10.1007/978-3-319-07467-2_41","Fadi Al MachotHeinrich C. MayrJudith Michael","2014","http://link.springer.com/chapter/10.1007/978-3-319-07467-2_41","Chapter"
"Measuring People Activity with Smart Homes","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_24","Andres AlbaneseEnrico Valtolina","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_24","Chapter"
"Accounting for User Diversity in the Acceptance of Medical Assistive Technologies","Electronic Healthcare","","","","10.1007/978-3-642-23635-8_22","Sylvia KowalewskiWiktoria WilkowskaMartina Ziefle","2012","http://link.springer.com/chapter/10.1007/978-3-642-23635-8_22","Chapter"
"Political and Regulatory Environment for Smart Home Technology from the Perspective of Singapore","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_12-1","Bert Vrijhoef","2014","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_12-1","ReferenceWorkEntry"
"AGNES: Connecting people in a multimodal way","Journal on Multimodal User Interfaces","","7","3","10.1007/s12193-013-0118-z","Christian PeterAndreas KreinerMartin SchröterHyosun KimGerald BieberFredrik ÖhbergKei HoshiEva L. WaterworthJohn WaterworthSoledad Ballesteros","2013","http://link.springer.com/article/10.1007/s12193-013-0118-z","Article"
"Mining of Sensor Data in Healthcare: A Survey","Managing and Mining Sensor Data","","","","10.1007/978-1-4614-6309-2_14","Daby SowDeepak S. TuragaMichael Schmidt","2013","http://link.springer.com/chapter/10.1007/978-1-4614-6309-2_14","Chapter"
"Recognition of Bed Postures Using Mutual Capacitance Sensing","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_5","Silvia RusTobias Grosse-PuppendahlArjan Kuijper","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_5","Chapter"
"Smart Cities, Healthy Kids: The Association Between Neighbourhood Design and Children’s Physical Activity and Time Spent Sedentary","Canadian Journal of Public Health","","103","3","10.1007/BF03403831","Dale W. Esliger PhDLauren B. Sherar PhDNazeem Muhajarine PhD","2012","http://link.springer.com/article/10.1007/BF03403831","Article"
"A Novel Smart Home System","Instrumentation, Measurement, Circuits and Systems","","","","10.1007/978-3-642-27334-6_101","Ligeng YuXueen LiWeijuan Han","2012","http://link.springer.com/chapter/10.1007/978-3-642-27334-6_101","Chapter"
"Modeling Actions Based on a Situative Space Model for Recognizing Human Activities","Artificial Intelligence: Methodology, Systems, and Applications","","","","10.1007/978-3-642-33185-5_30","Juan Carlos NievesDipak SurieHelena Lindgren","2012","http://link.springer.com/chapter/10.1007/978-3-642-33185-5_30","Chapter"
"Evaluating Energy Profiles as Resource of Context and as Added Value in Integrated and Pervasive Socio-Medical Technologies using LinkSmart Middleware","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-642-37893-5_48","Stefan AsaninPeter RosengrenTobias Brodén","2013","http://link.springer.com/chapter/10.1007/978-3-642-37893-5_48","Chapter"
"Technology for SMART HOME","Proceedings of International Conference on VLSI, Communication, Advanced Devices, Signals & Systems and Networking (VCASAN-2013)","","","","10.1007/978-81-322-1524-0_2","Santanu Das","2013","http://link.springer.com/chapter/10.1007/978-81-322-1524-0_2","Chapter"
"Granny and the robots: ethical issues in robot care for the elderly","Ethics and Information Technology","","14","1","10.1007/s10676-010-9234-6","Amanda SharkeyNoel Sharkey","2012","http://link.springer.com/article/10.1007/s10676-010-9234-6","Article"
"Concerns of Ageing and Interest in Assistive Technologies – Convenience Sampling of Attendees at an Aged Care Technology Exhibition in China","Service Science and Knowledge Innovation","","","","10.1007/978-3-642-55355-4_43","Jeffrey SoarYing Su","2014","http://link.springer.com/chapter/10.1007/978-3-642-55355-4_43","Chapter"
"Cyber-Physical Systems: Imminent Challenges","Large-Scale Complex IT Systems. Development, Operation and Management","","","","10.1007/978-3-642-34059-8_1","Manfred BroyMaría Victoria CengarleEva Geisberger","2012","http://link.springer.com/chapter/10.1007/978-3-642-34059-8_1","Chapter"
"Internet adoption by the elderly: employing IS technology acceptance theories for understanding the age-related digital divide","European Journal of Information Systems","","23","6","10.1057/ejis.2013.19","Björn NiehavesRalf Plattfaut","2014","http://link.springer.com/article/10.1057/ejis.2013.19","Article"
"Need for Broadband Infrastructure in a 2020 Perspective","Wireless Personal Communications","","76","2","10.1007/s11277-014-1688-0","Knud Erik SkoubyMorten FalchAnders HentenReza Tadayoni","2014","http://link.springer.com/article/10.1007/s11277-014-1688-0","Article"
"Logic-Based Incremental Process Mining in Smart Environments","Recent Trends in Applied Artificial Intelligence","","","","10.1007/978-3-642-38577-3_40","Stefano FerilliBerardina De CarolisDomenico Redavid","2013","http://link.springer.com/chapter/10.1007/978-3-642-38577-3_40","Chapter"
"Introduction","Sensor Technologies","","","","10.1007/978-1-4302-6014-1_1","Michael J. McGrathCliodhna Ní Scanaill","2013","http://link.springer.com/chapter/10.1007/978-1-4302-6014-1_1","Chapter"
"Translating Smart Home Research into Practice","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_53-1","Shomir ChaudhuriGeorge Demiris gdemiris@uw.eduHilaire Thompson hilairet@uw.edu","2014","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_53-1","ReferenceWorkEntry"
"Active Ageing and Public Space: The Creative City 3.0","Ambient Assisted Living","","","","10.1007/978-3-319-01119-6_36","F. BronziniN. BarbiniG. MarinelliM. PantaloniE. Giordano","2014","http://link.springer.com/chapter/10.1007/978-3-319-01119-6_36","Chapter"
"A Portable and Self-presenting Robotic Ecology HRI Testbed","Evolving Ambient Intelligence","","","","10.1007/978-3-319-04406-4_14","Anara SandygulovaMauro Dragone","2013","http://link.springer.com/chapter/10.1007/978-3-319-04406-4_14","Chapter"
"kommTUi – A Design Process for a Tangible Communication Technology with Seniors","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_42","Lisa EhrenstrasserWolfgang Spreicer","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_42","Chapter"
"Context-based scene recognition from visual data in smart homes: an Information Fusion approach","Personal and Ubiquitous Computing","","16","7","10.1007/s00779-011-0450-9","Juan Gómez-RomeroMiguel A. SerranoMiguel A. PatricioJesús GarcíaJosé M. Molina","2012","http://link.springer.com/article/10.1007/s00779-011-0450-9","Article"
"Life-Long Learning","Handbook of Science and Technology Convergence","","","","10.1007/978-3-319-04033-2_59-1","Anne Collins McLaughlinJing FengRichard Pak","2014","http://link.springer.com/referenceworkentry/10.1007/978-3-319-04033-2_59-1","ReferenceWorkEntry"
"Data Fusion with a Dense Sensor Network for Anomaly Detection in Smart Homes","Human Behavior Understanding in Networked Sensing","","","","10.1007/978-3-319-10807-0_10","Kevin Bing-Yung WongTongda ZhangHamid Aghajan","2014","http://link.springer.com/chapter/10.1007/978-3-319-10807-0_10","Chapter"
"Novel Consumer-to-Product Interactions with Context-Aware Embedded Platforms","Universal Access in Human-Computer Interaction. Aging and Assistive Environments","","","","10.1007/978-3-319-07446-7_50","Sönke KnochMatthieu DeruSimon BergweilerJens Haupert","2014","http://link.springer.com/chapter/10.1007/978-3-319-07446-7_50","Chapter"
"Technologies for Health Assessment, Promotion, and Assistance: Focus on Gerontechnology","Positive Neuropsychology","","","","10.1007/978-1-4614-6605-5_8","Maureen Schmitter-Edgecombe PhDAdriana Seelye MSDiane J. Cook PhD","2013","http://link.springer.com/chapter/10.1007/978-1-4614-6605-5_8","Chapter"
"Architectures for Alternative Mobility and Relational Fields: Innovative People-Oriented Approaches","Ambient Assisted Living","","","","10.1007/978-3-319-01119-6_39","Fausto PugnaloniCecilia Carlorosi","2014","http://link.springer.com/chapter/10.1007/978-3-319-01119-6_39","Chapter"
"Inferring Model Structures from Inertial Sensor Data in Distributed Activity Recognition","Ambient Intelligence","","","","10.1007/978-3-319-03647-2_5","Pierluigi CasaleOliver Amft","2013","http://link.springer.com/chapter/10.1007/978-3-319-03647-2_5","Chapter"
"Location-Aware Elderly Personal Safety Checking in Smart Home","Computer, Informatics, Cybernetics and Applications","","","","10.1007/978-94-007-1839-5_170","Bin XuZepeng HuPeiyou HanYujia Ge","2012","http://link.springer.com/chapter/10.1007/978-94-007-1839-5_170","Chapter"
"Modality Preference in Multimodal Interaction for Elderly Persons","Biomedical Engineering Systems and Technologies","","","","10.1007/978-3-662-44485-6_26","Cui JianHui ShiNadine SasseCarsten RachuyFrank SchafmeisterHolger SchmidtNicole von Steinbüchel","2014","http://link.springer.com/chapter/10.1007/978-3-662-44485-6_26","Chapter"
"Proposed Generic Method to Assess Efficiency of Smart-Walkers","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_29","Viviane PasquiLudovic Saint-BauzelPierre RumeauNadine Vigouroux","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_29","Chapter"
"Are Technologies Assisted Homes Safer for the Elderly?","Pervasive and Mobile Sensing and Computing for Healthcare","","","","10.1007/978-3-642-32538-0_2","S. C. MukhopadhyayN. K. SuryadevaraR. K. Rayudu","2013","http://link.springer.com/chapter/10.1007/978-3-642-32538-0_2","Chapter"
"Understanding Requirements for Textile Input Devices Individually Tailored Interfaces within Home Environments","Universal Access in Human-Computer Interaction. Aging and Assistive Environments","","","","10.1007/978-3-319-07446-7_57","Martina ZieflePhilipp BraunerFelix HeidrichChristian MölleringKriz LeeClaudia Armbrüster","2014","http://link.springer.com/chapter/10.1007/978-3-319-07446-7_57","Chapter"
"Security Requirements for Managing Smart Objects in Home Automation","Mobile Networks and Management","","","","10.1007/978-3-642-37935-2_18","Stefanie GerdesOlaf Bergmann","2013","http://link.springer.com/chapter/10.1007/978-3-642-37935-2_18","Chapter"
"Complexity aided design","The European Physical Journal Special Topics","","214","1","10.1140/epjst/e2012-01701-5","A. CarboneM. Ajmone-MarsanK. W. AxhausenM. BattyM. MaseraE. Rome","2012","http://link.springer.com/article/10.1140/epjst/e2012-01701-5","Article"
"Using Future Internet Infrastructure and Smartphones for Mobility Trace Acquisition and Social Interactions Monitoring","The Future Internet","","","","10.1007/978-3-642-30241-1_11","Athanasios AntoniouEvangelos TheodoridisIoannis ChatzigiannakisGeorgios Mylonas","2012","http://link.springer.com/chapter/10.1007/978-3-642-30241-1_11","Chapter"
"Business Case for Smart Homes","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_52-1","Eric FranckJoram NautaRobin de Haan","2014","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_52-1","ReferenceWorkEntry"
"WebService-Based Solution for an Intelligent TeleCare System","Recent Advances in Intelligent Engineering Systems","","","","10.1007/978-3-642-23229-9_18","Vasile Stoicu-TivadarLăcrămioara Stoicu-TivadarSorin PuşcociDorin BerianVasile Topac","2012","http://link.springer.com/chapter/10.1007/978-3-642-23229-9_18","Chapter"
"Telemedicine: New Approach to Modern Education of Medical Electronics","5th European Conference of the International Federation for Medical and Biological Engineering","","","","10.1007/978-3-642-23508-5_358","J. HavlikJ. DvorakL. Lhotska","2012","http://link.springer.com/chapter/10.1007/978-3-642-23508-5_358","Chapter"
"Toward the Next Generation of Recommender Systems: Applications and Research Challenges","Multimedia Services in Intelligent Environments","","","","10.1007/978-3-319-00372-6_5","Alexander FelfernigMichael JeranGerald NinausFlorian ReinfrankStefan Reiterer","2013","http://link.springer.com/chapter/10.1007/978-3-319-00372-6_5","Chapter"
