Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Activity Recognition and Activity Level Estimation for Context-Based Prompting System of Mild Cognitive Impairment Patients","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_7","Chung-Tse LiuSteen J. HsuChia-Tai Chan","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_7","Chapter"
"Assessing Behavioral Responses in Persuasive Ubiquitous Systems","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_22","Duckki LeeSumi HelalYunsick Sung","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_22","Chapter"
"Wireless Sensors and Sensors Network","Intelligent Sensing, Instrumentation and Measurements","","","","10.1007/978-3-642-37027-4_3","Subhas Chandra Mukhopadhyay","2013","http://link.springer.com/chapter/10.1007/978-3-642-37027-4_3","Chapter"
"Behavior Recognition for Elderly People in Large-Scale Deployment","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_8","Romain EndelinStéphane RenouardThibaut TiberghienHamdi AloulouMounir Mokhtari","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_8","Chapter"
"Trends in Individual Trajectories of Health Limitations: A Study based on the German Socio-Economic Panel for the Periods 1984 to 1987 and 1995 to 1998","Ageing, Care Need and Quality of Life","","","","10.1007/978-3-531-92335-2_10","Gabriele DoblhammerUta Ziegler","2010","http://link.springer.com/chapter/10.1007/978-3-531-92335-2_10","Chapter"
"Leading Schools in High Poverty Neighborhoods: The National College for School Leadership and Beyond","International Handbook of Urban Education","","","","10.1007/978-1-4020-5199-9_54","Pat Thomson","2007","http://link.springer.com/chapter/10.1007/978-1-4020-5199-9_54","Chapter"
"Virtual Center for the Elderly: Lessons Learned","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_109","Laura M. RoaJavier Reina-TosinaMiguel A. Estudillo","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_109","Chapter"
"Multi-modal Non-intrusive Sleep Pattern Recognition in Elder Assistive Environment","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_17","Hongbo NiBessam AbdulrazakDaqing ZhangShu WuXingshe ZhouKejian MiaoDaifei Han","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_17","Chapter"
"Adaptation Technologies to Support Daily Living for All","User Modeling and Adaptation for Daily Routines","","","","10.1007/978-1-4471-4778-7_1","Estefanía MartínPablo A. HayaRosa M. Carro","2013","http://link.springer.com/chapter/10.1007/978-1-4471-4778-7_1","Chapter"
"Requirements for the Deployment of Sensor Based Recognition Systems for Ambient Assistive Living","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_27","Jit BiswasMatthias BaumgartenAndrei TolstikovAung Aung Phyo WaiChris NugentLiming ChenMark Donnelly","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_27","Chapter"
"ECG Based Patient Recognition Model for Smart Healthcare Systems","Systems Modeling and Simulation: Theory and Applications","","","","10.1007/978-3-540-30585-9_18","Tae Seon KimChul Hong Min","2005","http://link.springer.com/chapter/10.1007/978-3-540-30585-9_18","Chapter"
"Movement Monitoring in the HomeCare System","World Congress on Medical Physics and Biomedical Engineering, September 7 - 12, 2009, Munich, Germany","","","","10.1007/978-3-642-03904-1_99","M. Cerny","2009","http://link.springer.com/chapter/10.1007/978-3-642-03904-1_99","Chapter"
"User-Centered Ubiquitous Multi-Agent Model for e-Health Web-Based Recommender Applications Development","Highlights on Practical Applications of Agents and Multi-Agent Systems","","","","10.1007/978-3-642-38061-7_40","Santiago ÁlvarezOscar SalazarDemetrio Ovalle","2013","http://link.springer.com/chapter/10.1007/978-3-642-38061-7_40","Chapter"
"Mobile Robot Platform to track User Movement and Behaviour","Evaluating AAL Systems Through Competitive Benchmarking","","","","10.1007/978-3-642-41043-7_9","Melvin IskenBjoern BorgmannAndreas Hein","2013","http://link.springer.com/chapter/10.1007/978-3-642-41043-7_9","Chapter"
"A Fuzzy-Based Context Modeling and Reasoning Framework for CARA Pervasive Healthcare","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_38","Bingchuan YuanJohn Herbert","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_38","Chapter"
"Description of a Few Projects","Intelligent Sensing, Instrumentation and Measurements","","","","10.1007/978-3-642-37027-4_7","Subhas Chandra Mukhopadhyay","2013","http://link.springer.com/chapter/10.1007/978-3-642-37027-4_7","Chapter"
"Mobile Health Access for Diabetics in Rural Areas of Turkey – Results of a Survey","Electronic Healthcare","","","","10.1007/978-3-642-11745-9_3","Emine SekerMarco Savini","2010","http://link.springer.com/chapter/10.1007/978-3-642-11745-9_3","Chapter"
"The Role of ICT in a Healthcare Moving from “Clinical-Centric” to “Patient-Centric”","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_37","Silvio Bonfiglio","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_37","Chapter"
"Design for All Approach with the Aim to Support Autonomous Living for Elderly People in Ordinary Residences – An Implementation Strategy","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_13","Claes Tjäder","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_13","Chapter"
"Big Data Implications for Industry","Big Data Imperatives","","","","10.1007/978-1-4302-4873-6_3","Soumendra MohantyMadhu JagadeeshHarsha Srivatsa","2013","http://link.springer.com/chapter/10.1007/978-1-4302-4873-6_3","Chapter"
"Bejeweling the Clandestine Body/Bawdy: The Miniature Spaces of Sense and Sensibility","Austen’s Unbecoming Conjunctions","","","","10.1007/978-1-137-09853-5_2","Jillian Heydt-Stevenson","2005","http://link.springer.com/chapter/10.1007/978-1-137-09853-5_2","Chapter"
"Developing Home Care Intelligent Environments: From Theory to Practice","7th International Conference on Practical Applications of Agents and Multi-Agent Systems (PAAMS 2009)","","","","10.1007/978-3-642-00487-2_2","J. A. Fraile NietoM. E. Beato GutiérrezB. Pérez Lancho","2009","http://link.springer.com/chapter/10.1007/978-3-642-00487-2_2","Chapter"
"Towards an Acceptance Model for AAL","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_48","Gerhard LeitnerOana MitreaAnton J. Fercher","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_48","Chapter"
"Wearable Sensors","Autonomous Sensor Networks","","","","10.1007/5346_2012_28","Robert FosterTuba YilmazMax MunozYang Hao","2013","http://link.springer.com/chapter/10.1007/5346_2012_28","Chapter"
"Human Behavior Recognition by a Mobile Robot Following Human Subjects","Evaluating AAL Systems Through Competitive Benchmarking","","","","10.1007/978-3-642-37419-7_13","Myagmarbayar NerguiNevrez ImamogluYuki YoshidaJose GonzalezMasashi SekineKazuya KawamuraWenwei Yu","2013","http://link.springer.com/chapter/10.1007/978-3-642-37419-7_13","Chapter"
"Detecting Human Movement by Differential Air Pressure Sensing in HVAC System Ductwork: An Exploration in Infrastructure Mediated Sensing","Pervasive Computing","","","","10.1007/978-3-540-79576-6_1","Shwetak N. PatelMatthew S. ReynoldsGregory D. Abowd","2008","http://link.springer.com/chapter/10.1007/978-3-540-79576-6_1","Chapter"
"ADL Monitoring System Using FSR Arrays and Optional 3-Axis Accelerometer","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_27","Minho KimJaewon JangSa-kwang SongHo-Youl JungSeon-Hee ParkSoo-Jun Park","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_27","Chapter"
"Towards Fuzzy Transfer Learning for Intelligent Environments","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_10","Jethro ShellSimon Coupland","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_10","Chapter"
"Agents in Home Care: A Case Study","Hybrid Artificial Intelligence Systems","","","","10.1007/978-3-642-02319-4_1","Juan A. FraileDante I. TapiaSara RodríguezJuan M. Corchado","2009","http://link.springer.com/chapter/10.1007/978-3-642-02319-4_1","Chapter"
"iTV as a Platform for Rich Multimedia Reminders for People with Dementia","Changing Television Environments","","","","10.1007/978-3-540-69478-6_41","Alex CarmichaelMark RiceStephen LindsayPatrick Olivier","2008","http://link.springer.com/chapter/10.1007/978-3-540-69478-6_41","Chapter"
"Technical Expertise and Its Influence on the Acceptance of Future Medical Technologies: What Is Influencing What to Which Extent?","HCI in Work and Learning, Life and Leisure","","","","10.1007/978-3-642-16607-5_40","Martina ZiefleAnne Kathrin Schaar","2010","http://link.springer.com/chapter/10.1007/978-3-642-16607-5_40","Chapter"
"Discussion and Interpretation","Green Information Systems in the Residential Sector","","","","10.1007/978-3-642-36769-4_7","Philipp Wunderlich","2013","http://link.springer.com/chapter/10.1007/978-3-642-36769-4_7","Chapter"
"Why Trust Is Hard – Challenges in e-Mediated Services","Trusting Agents for Trusting Electronic Societies","","","","10.1007/11532095_11","Christer RindebäckRune Gustavsson","2005","http://link.springer.com/chapter/10.1007/11532095_11","Chapter"
"Modelling Context Information with ORM","On the Move to Meaningful Internet Systems 2005: OTM 2005 Workshops","","","","10.1007/11575863_82","Karen HenricksenJadwiga IndulskaTed McFadden","2005","http://link.springer.com/chapter/10.1007/11575863_82","Chapter"
"Home Based Assistive Technologies for People with Mild Dementia","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_7","Chris NugentMaurice MulvennaFerial MoelaertBirgitta Bergvall-KårebornFranka MeilandDavid CraigRichard DaviesAnnika ReinersmannMarike HettingaAnna-Lena AnderssonRose-Marie DröesJohan E. Bengtsson","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_7","Chapter"
"Oasis: An Architecture for Simplified Data Management and Disconnected Operation","Organic and Pervasive Computing – ARCS 2004","","","","10.1007/978-3-540-24714-2_9","Anthony LaMarcaMaya Rodrig","2004","http://link.springer.com/chapter/10.1007/978-3-540-24714-2_9","Chapter"
"Design and its Contexts","Design","","","","10.1007/3-7643-7681-3_6","","2005","http://link.springer.com/chapter/10.1007/3-7643-7681-3_6","Chapter"
"Personalized Healthcare Self-management Using Social Persuasion","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_9","Hamid MukhtarArshad AliSungyoung LeeDjamel Belaïd","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_9","Chapter"
"Infrastructures and Their Discontents: Implications for Ubicomp","UbiComp 2004: Ubiquitous Computing","","","","10.1007/978-3-540-30119-6_25","Scott D. MainwaringMichele F. ChangKen Anderson","2004","http://link.springer.com/chapter/10.1007/978-3-540-30119-6_25","Chapter"
"Improving Context-Awareness in a Healthcare Multi-Agent System","Trends in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-19931-8_1","Ricardo S. AlonsoDante I. TapiaÓscar GarcíaDavid SanchoMiguel Sánchez","2011","http://link.springer.com/chapter/10.1007/978-3-642-19931-8_1","Chapter"
"Adaptive Model of Cardiovascular System: Realization and Signal Database","Information Technology in Bio- and Medical Informatics","","","","10.1007/978-3-642-40093-3_11","Jan HavlíkMiroslav LožekMatouš PokornýJakub ParákPetr HuňkaLenka Lhotská","2013","http://link.springer.com/chapter/10.1007/978-3-642-40093-3_11","Chapter"
"Intelligent Agents and Wireless Sensor Networks: A Healthcare Telemonitoring System","Trends in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-12433-4_51","Ricardo S. AlonsoOscar GarcíaCarolina ZatoOscar GilFernando De la Prieta","2010","http://link.springer.com/chapter/10.1007/978-3-642-12433-4_51","Chapter"
"HealthQuest: Technology That Encourages Physical Activity in the Workplace","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_38","Hyungsin KimMatthew SwartsSeunghyun “Tina” LeeEllen Yi-Luen Do","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_38","Chapter"
"Modular Hardware Design and Realization for Vital Signs Monitoring","Ambient Assisted Living and Home Care","","","","10.1007/978-3-642-35395-6_27","Jan HavlíkLenka LhotskáJakub ParákMatouš PokornýJan DvořakZdeněk Horčík","2012","http://link.springer.com/chapter/10.1007/978-3-642-35395-6_27","Chapter"
"Embedded Activity Monitoring Methods","Activity Recognition in Pervasive Intelligent Environments","","","","10.2991/978-94-91216-05-3_13","Niket ShahMaulik KapuriaKimberly Newman","2011","http://link.springer.com/chapter/10.2991/978-94-91216-05-3_13","Chapter"
"Identifying Phases of Gait and Development of Walking Model from Pressure and Accelerometer Data and It’s Ramifications in Elderly Walking","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_35","Ferdaus KawsarJahangir A. MajumderSheikh Iqbal AhamedWilliam Cheng-Chung Chu","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_35","Chapter"
"Design and Evaluation of a Telepresence Robot for Interpersonal Communication with Older Adults","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_39","Yi-Shin ChenJun-Ming LuYeh-Liang Hsu","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_39","Chapter"
"An Orientation Service for Dependent People Based on an Open Service Architecture","HCI and Usability for Medicine and Health Care","","","","10.1007/978-3-540-76805-0_13","A. Fernández-MontesJ. A. ÁlvarezJ. A. OrtegaNatividad Martínez MadridRalf Seepold","2007","http://link.springer.com/chapter/10.1007/978-3-540-76805-0_13","Chapter"
"M-Learning for Elderlies: A Case Study","Distributed Computing and Artificial Intelligence","","","","10.1007/978-3-642-28765-7_77","Fernando de la PrietaAntonia MacarroAmparo JiménezAmparo CasadoKasper HallenborgJuan F. De PazSara RodríguezJavier Bajo","2012","http://link.springer.com/chapter/10.1007/978-3-642-28765-7_77","Chapter"
"GPRS Based Embedded Wireless Physiological Monitor for Telemedicine Applications","Advanced Research on Computer Science and Information Engineering","","","","10.1007/978-3-642-21411-0_81","Ying LiuXiao Min XuMamie Liu","2011","http://link.springer.com/chapter/10.1007/978-3-642-21411-0_81","Chapter"
"Attitudinal and Intentional Acceptance of Domestic Robots by Younger and Older Adults","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_5","Neta EzerArthur D. FiskWendy A. Rogers","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_5","Chapter"
"Interactive Web-Phone Technology to Support and Optimize Care Plans for Aging and People with Disabilities","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_17","Dick Schoech","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_17","Chapter"
"User Modeling and Adaptation for Daily Routines: Providing Assistance to People with Special and Specific Needs","Advances in User Modeling","","","","10.1007/978-3-642-28509-7_28","Estefanía MartínPablo HayaRosa M. Carro","2012","http://link.springer.com/chapter/10.1007/978-3-642-28509-7_28","Chapter"
"Multiagent-Based Educational Environment for Dependents","Bio-Inspired Systems: Computational and Ambient Intelligence","","","","10.1007/978-3-642-02478-8_76","Antonia MacarroAlberto PedreroJuan A. Fraile","2009","http://link.springer.com/chapter/10.1007/978-3-642-02478-8_76","Chapter"
"Indoors Pervasive Computing and Outdoors Mobile Computing for Cognitive Assistance and Telemonitoring","Computers Helping People with Special Needs","","","","10.1007/978-3-540-27817-7_140","Sylvain GirouxHélène PigotAndré Mayers","2004","http://link.springer.com/chapter/10.1007/978-3-540-27817-7_140","Chapter"
"Enhancing the Services Integration Mechanism in the HoCa Multi-agent Architecture","Trends in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-12433-4_36","J. A. FraileJesús A. RománBelén Pérez-Lancho","2010","http://link.springer.com/chapter/10.1007/978-3-642-12433-4_36","Chapter"
"System for Tracking Human Position by Multiple Laser Range Finders Deployed in Existing Home Environment","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_29","Hiroshi NoguchiRyo UrushibataTakahiro SatoTaketoshi MoriTomomasa Sato","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_29","Chapter"
"Open Issues in IDS Design for Wireless Biomedical Sensor Networks","Intelligent Interactive Multimedia Systems and Services","","","","10.1007/978-3-642-14619-0_22","Luigi CoppolinoLuigi Romano","2010","http://link.springer.com/chapter/10.1007/978-3-642-14619-0_22","Chapter"
"Improving the Language Active Learning with Multiagent Systems","Intelligent Data Engineering and Automated Learning - IDEAL 2009","","","","10.1007/978-3-642-04394-9_88","Cristian PinzónVivian LópezJavier BajoJuan M. Corchado","2009","http://link.springer.com/chapter/10.1007/978-3-642-04394-9_88","Chapter"
"Implications for Africa of E-Gov Challenges for Giants South Africa and Nigeria","African Media and the Digital Public Sphere","","","","10.1057/9780230621756_2","Okoth Fred Mudhai","2009","http://link.springer.com/chapter/10.1057/9780230621756_2","Chapter"
"System of Systems for Sensor and Actuator Networks","HCI International 2011 – Posters’ Extended Abstracts","","","","10.1007/978-3-642-22095-1_3","Tiffany Elise ChuaMark MerloMark Bachman","2011","http://link.springer.com/chapter/10.1007/978-3-642-22095-1_3","Chapter"
"City, Urbanism, Social Sustainability and the Right to the City","Space–Time Design of the Public City","","","","10.1007/978-94-007-6425-5_15","Fermín Rodríguez Gutiérrez","2013","http://link.springer.com/chapter/10.1007/978-94-007-6425-5_15","Chapter"
"Supporting Impromptu Service Discovery and Access in Heterogeneous Assistive Environments","Pervasive Computing for Quality of Life Enhancement","","","","10.1007/978-3-540-73035-4_25","Daqing ZhangBrian LimManli ZhuSong Zheng","2007","http://link.springer.com/chapter/10.1007/978-3-540-73035-4_25","Chapter"
"Revisiting Human Activity Frameworks","Sensor Systems and Software","","","","10.1007/978-3-642-23583-2_16","Eunju KimSumi Helal","2011","http://link.springer.com/chapter/10.1007/978-3-642-23583-2_16","Chapter"
"Service-Oriented Device Integration for Ubiquitous Ambient Assisted Living Environments","Distributed Computing, Artificial Intelligence, Bioinformatics, Soft Computing, and Ambient Assisted Living","","","","10.1007/978-3-642-02481-8_128","Javier Andréu PérezJuan Antonio ÁlvarezAlejandro Fernández-MontesJuan Antonio Ortega","2009","http://link.springer.com/chapter/10.1007/978-3-642-02481-8_128","Chapter"
"Integration of Reliable Sensor Data Stream Management into Digital Libraries","Digital Libraries: Research and Development","","","","10.1007/978-3-540-77088-6_7","Gert BrettleckerHeiko SchuldtPeter FischerHans-Jörg Schek","2007","http://link.springer.com/chapter/10.1007/978-3-540-77088-6_7","Chapter"
"The Acceptance of Domestic Ambient Intelligence Appliances by Prospective Users","Pervasive Computing","","","","10.1007/978-3-642-01516-8_7","Somaya Ben AllouchJan A. G. M. van DijkOscar Peters","2009","http://link.springer.com/chapter/10.1007/978-3-642-01516-8_7","Chapter"
"Adaptive Implicit Interaction for Healthy Nutrition and Food Intake Supervision","Human-Computer Interaction. Towards Mobile and Intelligent Interaction Environments","","","","10.1007/978-3-642-21616-9_23","Felix KamiethAndreas BraunChristian Schlehuber","2011","http://link.springer.com/chapter/10.1007/978-3-642-21616-9_23","Chapter"
"A Study of Long Term Tendencies in Residents’ Activities of Daily Living at a Group Home for People with Dementia Using RFID Slippers","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_46","Tsutomu FujinamiMotoki MiuraRyozo TakatsukaTaro Sugihara","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_46","Chapter"
"Ambient Culture","True Visions","","","","10.1007/978-3-540-28974-6_3","Stefano Marzano","2006","http://link.springer.com/chapter/10.1007/978-3-540-28974-6_3","Chapter"
"Exploratory Roadmapping: Capturing, Structuring and Presenting Innovation Insights","Technology Roadmapping for Strategy and Innovation","","","","10.1007/978-3-642-33923-3_14","David A. BeetonRobert PhaalDavid R. Probert","2013","http://link.springer.com/chapter/10.1007/978-3-642-33923-3_14","Chapter"
"Mobile Sensing Technologies and Computational Methods for Collective Intelligence","Next Generation Data Technologies for Collective Computational Intelligence","","","","10.1007/978-3-642-20344-2_21","Daniel Olguín OlguínAnmol MadanManuel CebrianAlex (Sandy) Pentland","2011","http://link.springer.com/chapter/10.1007/978-3-642-20344-2_21","Chapter"
"Environment Objects: A Novel Approach for Modeling Privacy in Pervasive Computing","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_21","Ryan BabbittHen-I YangJohnny WongCarl Chang","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_21","Chapter"
"TALISMAN+: Intelligent System for Follow-Up and Promotion of Personal Autonomy","Ambient Assisted Living","","","","10.1007/978-3-642-21303-8_26","David AusínDiego López-de-IpiñaJosé BravoMiguel Ángel ValeroFrancisco Flórez","2011","http://link.springer.com/chapter/10.1007/978-3-642-21303-8_26","Chapter"
"Design and Modelling of the Nocturnal AAL Care System","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-642-19937-0_14","J. C. AugustoH. ZhengM. MulvennaH. WangW. CarswellP. Jeffers","2011","http://link.springer.com/chapter/10.1007/978-3-642-19937-0_14","Chapter"
"Some Issues and Extensions of JADE to Cope with Multi-agent Operation in the Context of Ambient Intelligence","Trends in Practical Applications of Agents and Multiagent Systems","","","","10.1007/978-3-642-12433-4_71","A. Paz-LopezG. VarelaS. Vazquez-RodriguezJ. A. BecerraR. J. Duro","2010","http://link.springer.com/chapter/10.1007/978-3-642-12433-4_71","Chapter"
"Model-Based Default Refinement of Partial Information within an Ambient Agent","Constructing Ambient Intelligence","","","","10.1007/978-3-540-85379-4_5","Fiemke BothCharlotte GerritsenMark HoogendoornJan Treur","2008","http://link.springer.com/chapter/10.1007/978-3-540-85379-4_5","Chapter"
"SmartGov: A Knowledge-Based Design Approach to Online Social Service Creation","Applications and Innovations in Intelligent Systems XI","","","","10.1007/978-1-4471-0643-2_14","Nicholas J. AdamsSimon HastonAnn MacintoshJohn FraserAndy McKay-HubbardAndrew Unsworth","2004","http://link.springer.com/chapter/10.1007/978-1-4471-0643-2_14","Chapter"
"Universal Access Issues in an Ambient Intelligence Research Facility","Universal Access in Human-Computer Interaction. Ambient Interaction","","","","10.1007/978-3-540-73281-5_22","Constantine StephanidisMargherita AntonaDimitrios Grammenos","2007","http://link.springer.com/chapter/10.1007/978-3-540-73281-5_22","Chapter"
"Regulatory Model for AAL","Soft Computing Models in Industrial and Environmental Applications, 6th International Conference SOCO 2011","","","","10.1007/978-3-642-19644-7_20","Juanita PedrazaMiguel Angel PatricioAgustin de AsísJose Manuel Molina","2011","http://link.springer.com/chapter/10.1007/978-3-642-19644-7_20","Chapter"
"Peer Review Meetings of Family Doctors Show Electronic Data Collection Reduces the Variability of Pharmaceutical Prescriptions at the Local Health Authority of Empoli","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_43","Piero Salvadori","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_43","Chapter"
"Evolutionary Feature Extraction to Infer Behavioral Patterns in Ambient Intelligence","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_17","Leila S. ShaftiPablo A. HayaManuel García-HerranzEduardo Pérez","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_17","Chapter"
"Introduction","Decentralized Reasoning in Ambient Intelligence","","","","10.1007/978-1-4471-4168-6_1","José ViterboMarkus Endler","2012","http://link.springer.com/chapter/10.1007/978-1-4471-4168-6_1","Chapter"
"Stone-Type Physiological Sensing Device for Daily Monitoring in an Ambient Intelligence Environment","Ambient Intelligence","","","","10.1007/978-3-540-89617-3_22","Ahyoung ChoiYoosoo OhGoeun ParkWoontack Woo","2008","http://link.springer.com/chapter/10.1007/978-3-540-89617-3_22","Chapter"
"Interdisciplinary Design of an Electronic Organizer for Persons with Alzheimer’s Disease","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_18","Hélène ImbeaultHélène PigotNathalie BierLise GagnonNicolas MarcotteSylvain GirouxTamas Fülüp","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_18","Chapter"
"Unobtrusive Fall Detection Using 3D Images of a Gaming Console: Concept and First Results","Ambient Assisted Living","","","","10.1007/978-3-642-27491-6_10","Christian MarzahlPeter PenndorfIlvio BruderMartin Staemmler","2012","http://link.springer.com/chapter/10.1007/978-3-642-27491-6_10","Chapter"
"Touch and Speech: Multimodal Interaction for Elderly Persons","Biomedical Engineering Systems and Technologies","","","","10.1007/978-3-642-38256-7_26","Cui JianHui ShiFrank SchafmeisterCarsten RachuyNadine SasseHolger SchmidtVolker HoembergNicole von Steinbüchel","2013","http://link.springer.com/chapter/10.1007/978-3-642-38256-7_26","Chapter"
"universAAL: Provisioning Platform for AAL Services","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-319-00566-9_14","Roni RamFrancesco FurfariMichele GirolamiGema Ibañez-SánchezJuan-Pablo Lázaro-RamosChristopher MayerBarbara Prazak-AramTom Zentek","2013","http://link.springer.com/chapter/10.1007/978-3-319-00566-9_14","Chapter"
"Object Reminder and Safety Alarm","Embedded and Ubiquitous Computing – EUC 2005 Workshops","","","","10.1007/11596042_52","Chi-yau LinChia-nan KeShao-you ChengJane Yung-jen HsuHao-hua Chu","2005","http://link.springer.com/chapter/10.1007/11596042_52","Chapter"
"Developing Innovation Strategies: How to Start? — A Systemic Approach Using the Innovation Architecture","Managing Innovation Driven Companies","","","","10.1057/9780230306547_1","Hugo TschirkyGaston Trauffler","2011","http://link.springer.com/chapter/10.1057/9780230306547_1","Chapter"
"Interactive Calendar to Help Maintain Social Interactions for Elderly People and People with Mild Cognitive Impairments","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_15","Céline DescheneauxHélène Pigot","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_15","Chapter"
"A Wavelet Feature Based Mechanomyography Classification System for a Wearable Rehabilitation System for the Elderly","Inclusive Society: Health and Wellbeing in the Community, and Care at Home","","","","10.1007/978-3-642-39470-6_6","Sangit SasidharSanjib Kumar PandaJianxin Xu","2013","http://link.springer.com/chapter/10.1007/978-3-642-39470-6_6","Chapter"
"Indoor Location Tracking Based on a Discrete Event Model","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_40","Mickaël DanancherJean-Jacques LesageLothar Litz","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_40","Chapter"
"Gesture Based Semantic Service Invocation for Human Environment Interaction","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_21","Carsten StocklöwReiner Wichert","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_21","Chapter"
"Opportunities and PLM","Product Lifecycle Management","","","","10.1007/978-0-85729-546-0_5","John Stark","2011","http://link.springer.com/chapter/10.1007/978-0-85729-546-0_5","Chapter"
"Hallway Monitoring: Distributed Data Processing with Wireless Sensor Networks","Real-World Wireless Sensor Networks","","","","10.1007/978-3-642-17520-6_9","Tobias BaumgartnerSándor P. FeketeTom KamphansAlexander KröllerMax Pagel","2010","http://link.springer.com/chapter/10.1007/978-3-642-17520-6_9","Chapter"
"Separating the Content from the Presentation in AAL: The universAAL UI Framework and the Swing UI Handler","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-319-00566-9_15","Alejandro Martín Medrano GilDario SalviMaría Teresa Arredondo WaldmeyerPatricia Abril JimenezAndrej Grguric","2013","http://link.springer.com/chapter/10.1007/978-3-319-00566-9_15","Chapter"
